z6-12558,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8, 
2022/12/18 12:00:00,13907,26854,5160,2199,26827,5310,2365,28939,5520,2914,4204,250,9725,0.08602992434311135,0,0,2100,8807,9706,4013,UTC+00:00
2022/12/18 13:00:00,13908,26842,5160,2198,26808,5310,2366,28937,5520,2914,4198,250,9726,0.08446702626293018,0,0,2100,8800,9707,4013,UTC+00:00
2022/12/18 14:00:00,13909,26830,5160,2196,26786,5310,2364,28937,5520,2913,4139,248,9723,0.07143949005583844,0,0,2100,8794,9705,3992,UTC+00:00
2022/12/18 15:00:00,13910,26817,5160,2196,26774,5310,2363,28937,5520,2914,4252,268,9732,0.08076882375212435,0,0,2100,8876,9715,4104,UTC+00:00
2022/12/18 16:00:00,13911,26807,5150,2195,26764,5310,2362,28936,5520,2913,4590,307,9737,0.14430959729929954,0,0,2100,9018,9721,4561,UTC+00:00
2022/12/18 17:00:00,13912,26801,5150,2194,26752,5300,2360,28932,5518,2910,4919,352,9741,0.22397661587703255,0,0,2100,9099,9728,5038,UTC+00:00
2022/12/18 18:00:00,13913,26799,5150,2194,26746,5300,2359,28926,5510,2905,5205,373,9740,0.3352062927133286,0,0,2100,9091,9727,5453,UTC+00:00
2022/12/18 19:00:00,13914,26804,5150,2194,26740,5300,2359,28924,5510,2904,5387,364,9734,0.44172120714968943,0,0,2100,9029,9723,5762,UTC+00:00
2022/12/18 20:00:00,13915,26817,5150,2195,26737,5300,2358,28920,5510,2902,5365,359,9726,0.4343354042818478,0,0,2100,9011,9714,5641,UTC+00:00
2022/12/18 21:00:00,13916,26848,5150,2194,26739,5300,2359,28917,5510,2899,5411,373,9720,0.44642764204972174,0,0,2100,8986,9707,5591,UTC+00:00
2022/12/18 22:00:00,13917,26915,5150,2197,26746,5300,2360,28914,5510,2899,5429,379,9716,0.450842288692328,0,0,2100,8944,9702,5568,UTC+00:00
2022/12/18 23:00:00,13918,26965,5150,2200,26757,5300,2360,28912,5510,2898,5305,382,9712,0.3784071612147949,0,0,2100,8898,9697,5354,UTC+00:00
2022/12/19 00:00:00,13919,26972,5150,2201,26768,5290,2363,28910,5510,2897,5142,385,9711,0.29197165728934005,0,0,2100,8871,9696,5124,UTC+00:00
2022/12/19 01:00:00,13920,26967,5150,2201,26777,5290,2364,28909,5504,2897,5070,391,9710,0.25177305075466216,0,0,2100,8848,9694,4994,UTC+00:00
2022/12/19 02:00:00,13921,26964,5150,2201,26781,5290,2365,28908,5500,2897,5085,407,9709,0.2427688502133008,0,0,2100,8836,9693,4978,UTC+00:00
2022/12/19 03:00:00,13922,26968,5150,2201,26786,5290,2365,28908,5500,2897,5124,419,9712,0.24927440483242352,0,0,2100,8825,9696,5024,UTC+00:00
2022/12/19 04:00:00,13923,26975,5150,2201,26791,5290,2366,28909,5500,2898,5113,425,9713,0.23800823946643374,0,0,2100,8814,9697,5021,UTC+00:00
2022/12/19 05:00:00,13924,26983,5150,2202,26796,5290,2368,28909,5500,2898,5169,422,9714,0.26820540136624754,0,0,2100,8804,9698,5060,UTC+00:00
2022/12/19 06:00:00,13925,26992,5150,2203,26802,5290,2369,28911,5500,2899,5168,417,9718,0.2727112101786994,0,0,2100,8791,9702,5086,UTC+00:00
2022/12/19 07:00:00,13927,27001,5150,2204,26806,5290,2369,28914,5500,2899,5202,413,9718,0.2936905129710226,0,0,2100,8761,9702,5115,UTC+00:00
2022/12/19 08:00:00,13928,27013,5150,2205,26813,5290,2368,28915,5500,2900,5271,411,9713,0.33128940060107176,0,0,2100,8755,9698,5193,UTC+00:00
2022/12/19 09:00:00,13929,27026,5150,2207,26818,5290,2369,28918,5490,2901,5273,414,9711,0.32934448442676106,0,0,2100,8751,9695,5209,UTC+00:00
2022/12/19 10:00:00,13930,27040,5150,2207,26827,5290,2370,28920,5490,2904,5324,473,9716,0.2977011756632644,0,0,2100,8745,9699,5287,UTC+00:00
2022/12/19 11:00:00,13931,27081,5150,2206,26842,5290,2371,28933,5490,2906,5134,615,9716,0.05809392089820564,1,1,2100,8736,9701,5131,UTC+00:00
2022/12/19 12:00:00,13932,27200,5150,2209,26861,5290,2372,28934,5490,2907,5129,632,9715,0.03868033108795954,0,0,2100,8731,9700,5082,UTC+00:00
2022/12/19 13:00:00,13933,27270,5150,2211,26897,5290,2374,28937,5490,2910,5120,636,9715,0.030355167487635115,0,0,2100,8721,9700,5080,UTC+00:00
2022/12/19 14:00:00,13934,27404,5150,2213,26947,5290,2378,28939,5490,2912,5068,620,9714,0.021845334484249967,1,1,2100,8715,9700,5022,UTC+00:00
2022/12/19 15:00:00,13935,27502,5150,2217,27041,5280,2383,28932,5490,2913,5055,616,9717,0.01984402259494078,0,0,2100,8709,9702,5007,UTC+00:00
2022/12/19 16:00:00,13936,27505,5150,2217,27127,5280,2391,28938,5490,2914,5049,621,9722,0.012090983918221831,0,0,2100,8700,9708,5003,UTC+00:00
2022/12/19 17:00:00,13937,27599,5150,2221,27247,5280,2399,28958,5490,2914,5075,639,9723,0.0060975375943364,1,1,2100,8693,9709,5020,UTC+00:00
2022/12/19 18:00:00,13938,27860,5150,2225,27567,5280,2412,28961,5490,2913,5123,660,9716,0.007794137360859321,1,1,2100,8688,9701,5054,UTC+00:00
2022/12/19 19:00:00,13939,28082,5150,2229,28296,5280,2417,28962,5490,2913,5195,670,9710,0.033164850898848686,1,1,2100,8684,9697,5127,UTC+00:00
2022/12/19 20:00:00,13940,28136,5150,2231,28485,5280,2417,28964,5480,2913,5251,673,9708,0.05881118615306635,0,0,2100,8690,9694,5210,UTC+00:00
2022/12/19 21:00:00,13941,28172,5150,2234,28489,5280,2417,28965,5480,2913,5324,681,9713,0.0897011756632643,0,0,2100,8682,9700,5304,UTC+00:00
2022/12/19 22:00:00,13942,28203,5150,2235,28491,5280,2418,28966,5480,2913,5319,674,9722,0.0939803482650643,0,0,2100,8673,9709,5313,UTC+00:00
2022/12/19 23:00:00,13943,28223,5155,2237,28491,5280,2418,28968,5480,2913,5296,674,9726,0.08157362743110153,0,0,2100,8665,9713,5279,UTC+00:00
2022/12/20 00:00:00,13944,28231,5160,2237,28492,5280,2417,28969,5480,2913,5245,664,9733,0.06469334052566977,0,0,2100,8657,9720,5218,UTC+00:00
2022/12/20 01:00:00,13945,28229,5160,2238,28491,5280,2417,28969,5480,2913,5204,661,9742,0.0467007134976577,0,0,2100,8649,9728,5164,UTC+00:00
2022/12/20 02:00:00,13946,28226,5160,2237,28491,5280,2418,28970,5480,2913,5196,665,9751,0.03866756212791467,0,0,2100,8644,9738,5147,UTC+00:00
2022/12/20 03:00:00,13947,28219,5162,2237,28490,5280,2418,28971,5480,2913,5081,619,9762,0.028896743712137796,0,0,2100,8639,9749,5094,UTC+00:00
2022/12/20 04:00:00,13948,28202,5170,2236,28489,5280,2418,28972,5480,2913,4616,445,9773,0.01520668944225051,0,0,2100,8629,9760,4706,UTC+00:00
2022/12/20 05:00:00,13949,28157,5167,2235,28483,5280,2417,28971,5474,2913,4476,398,9784,0.016075420404549956,0,0,2100,8624,9770,4474,UTC+00:00
2022/12/20 06:00:00,13950,28111,5160,2233,28476,5280,2417,28971,5470,2912,4395,372,9790,0.01730383772629196,0,0,2100,8619,9776,4359,UTC+00:00
2022/12/20 07:00:00,13952,28052,5160,2232,28471,5280,2417,28970,5470,2913,4328,346,9794,0.023818312019867005,0,0,2100,8587,9779,4290,UTC+00:00
2022/12/20 08:00:00,13953,27992,5160,2230,28461,5280,2416,28972,5470,2913,4246,323,9797,0.024153324226366457,0,0,2100,8589,9782,4202,UTC+00:00
2022/12/20 09:00:00,13954,27918,5160,2229,28113,5280,2417,28972,5470,2912,4180,300,9802,0.029817055765927858,0,0,2100,8589,9787,4125,UTC+00:00
2022/12/20 10:00:00,13955,27848,5160,2228,27951,5280,2417,28972,5470,2912,4161,292,9809,0.032971229254501744,0,0,2100,8589,9793,4091,UTC+00:00
2022/12/20 11:00:00,13956,27781,5160,2227,27799,5280,2416,28970,5470,2912,4129,284,9812,0.03295288034061006,0,0,2100,8588,9796,4061,UTC+00:00
2022/12/20 12:00:00,13957,27717,5154,2226,27728,5280,2414,28971,5470,2912,4101,274,9814,0.03608175496345584,0,0,2100,8587,9799,4035,UTC+00:00
2022/12/20 13:00:00,13958,27664,5150,2225,27668,5280,2412,28970,5470,2912,4081,268,9819,0.03725529935323202,0,0,2100,8586,9803,4012,UTC+00:00
2022/12/20 14:00:00,13959,27618,5150,2225,27601,5274,2411,28970,5470,2912,4080,269,9826,0.03601574160518023,0,0,2100,8579,9810,4003,UTC+00:00
2022/12/20 15:00:00,13960,27576,5150,2224,27464,5270,2409,28971,5470,2913,4080,269,9832,0.03601574160518023,0,0,2100,8579,9816,4001,UTC+00:00
2022/12/20 16:00:00,13961,27538,5150,2223,27306,5270,2408,28969,5470,2913,4095,271,9840,0.0376267367105394,0,0,2100,8581,9824,4024,UTC+00:00
2022/12/20 17:00:00,13962,27518,5150,2221,27268,5270,2407,28970,5470,2912,4123,277,9848,0.038469196045278986,0,0,2100,8600,9832,4075,UTC+00:00
2022/12/20 18:00:00,13963,27507,5150,2220,27247,5270,2407,28969,5466,2912,4160,284,9847,0.04071794965327846,0,0,2100,8623,9832,4148,UTC+00:00
2022/12/20 19:00:00,13964,27506,5150,2220,27242,5270,2407,28969,5460,2912,4124,274,9839,0.04171604673324619,0,0,2100,8645,9824,4147,UTC+00:00
2022/12/20 20:00:00,13965,27505,5150,2220,27241,5270,2406,28969,5460,2912,4112,267,9835,0.04576515239262291,0,0,2100,8658,9820,4140,UTC+00:00
2022/12/20 21:00:00,13966,27499,5150,2220,27234,5270,2406,28969,5460,2912,4083,263,9834,0.04273491730940421,0,0,2100,8664,9818,4093,UTC+00:00
2022/12/20 22:00:00,13967,27482,5150,2219,27223,5270,2406,28969,5460,2911,4094,264,9830,0.04438482535040322,0,0,2100,8657,9815,4071,UTC+00:00
2022/12/20 23:00:00,13968,27455,5150,2220,27205,5270,2405,28968,5460,2911,4091,266,9829,0.0416601035338971,0,0,2100,8647,9813,4036,UTC+00:00
2022/12/21 00:00:00,13969,27422,5150,2218,27176,5270,2404,28968,5460,2910,4101,273,9827,0.03708175496345584,0,0,2100,8640,9811,4015,UTC+00:00
2022/12/21 01:00:00,13970,27391,5150,2217,27147,5270,2398,28968,5460,2908,4123,280,9825,0.03546919604527898,0,0,2100,8633,9809,4028,UTC+00:00
2022/12/21 02:00:00,13971,27362,5150,2217,27124,5270,2397,28967,5460,2908,4132,281,9822,0.03669704838539295,0,0,2100,8627,9806,4040,UTC+00:00
2022/12/21 03:00:00,13972,27337,5150,2217,27099,5270,2393,28967,5460,2908,4128,282,9818,0.03470516925009193,0,0,2100,8623,9802,4038,UTC+00:00
2022/12/21 04:00:00,13973,27311,5150,2216,27081,5270,2392,28966,5460,2908,4133,288,9813,0.029945449672227453,0,0,2100,8619,9797,4040,UTC+00:00
2022/12/21 05:00:00,13974,27285,5150,2215,27065,5270,2391,28966,5460,2908,4143,294,9810,0.026438984326017045,0,0,2100,8614,9794,4052,UTC+00:00
2022/12/21 06:00:00,13975,27263,5150,2215,27050,5270,2390,28965,5460,2909,4148,296,9807,0.025692264718849445,0,0,2100,8612,9791,4058,UTC+00:00
2022/12/21 07:00:00,13977,27244,5142,2214,27038,5270,2389,28965,5460,2909,4136,295,9796,0.023691690809414245,0,0,2100,8580,9780,4061,UTC+00:00
2022/12/21 08:00:00,13978,27224,5140,2214,27028,5270,2388,28963,5460,2910,4134,299,9783,0.019194023768895507,0,0,2100,8583,9767,4048,UTC+00:00
2022/12/21 09:00:00,13979,27202,5140,2213,27012,5270,2387,28961,5458,2910,4144,309,9778,0.011689292272122731,0,0,2100,8582,9762,4051,UTC+00:00
2022/12/21 10:00:00,13980,27183,5140,2214,26996,5270,2386,28961,5450,2910,4166,314,9773,0.012240265677693318,0,0,2100,8584,9757,4073,UTC+00:00
2022/12/21 11:00:00,13981,27167,5140,2214,26991,5265,2381,28960,5450,2911,4188,320,9762,0.011876561201238978,0,0,2100,8580,9746,4095,UTC+00:00
2022/12/21 12:00:00,13982,27150,5140,2213,26984,5260,2379,28958,5450,2910,4218,329,9751,0.010701976699549698,0,0,2100,8581,9735,4125,UTC+00:00
2022/12/21 13:00:00,13983,27133,5140,2211,26975,5260,2379,28957,5450,2911,4253,338,9745,0.011038722662701894,0,0,2100,8574,9729,4160,UTC+00:00
2022/12/21 14:00:00,13984,27119,5140,2212,26967,5260,2377,28957,5450,2911,4292,349,9745,0.0107107431087472,0,0,2100,8573,9729,4199,UTC+00:00
2022/12/21 15:00:00,13985,27110,5140,2211,26960,5260,2376,28957,5450,2911,4329,360,9735,0.010102645650240605,0,0,2100,8570,9720,4242,UTC+00:00
2022/12/21 16:00:00,13986,27103,5140,2211,26954,5260,2376,28955,5450,2911,4389,377,9724,0.010522419061931354,0,0,2100,8576,9709,4311,UTC+00:00
2022/12/21 17:00:00,13987,27103,5140,2212,26950,5260,2376,28954,5450,2910,4490,409,9713,0.009495993214138854,0,0,2100,8583,9698,4415,UTC+00:00
2022/12/21 18:00:00,13988,27108,5140,2212,26947,5260,2375,28953,5450,2910,4600,433,9696,0.021713321586496026,0,0,2100,8596,9681,4540,UTC+00:00
2022/12/21 19:00:00,13989,27118,5140,2212,26947,5260,2375,28952,5450,2910,4719,452,9685,0.04500223538050413,0,0,2100,8606,9670,4677,UTC+00:00
2022/12/21 20:00:00,13990,27130,5140,2212,26948,5260,2376,28951,5450,2910,4768,464,9671,0.05140546650092942,0,0,2100,8602,9657,4745,UTC+00:00
2022/12/21 21:00:00,13991,27142,5140,2211,26951,5260,2376,28950,5450,2910,4798,486,9661,0.04096869922499591,0,0,2100,8595,9647,4764,UTC+00:00
2022/12/21 22:00:00,13992,27151,5140,2211,26954,5260,2377,28949,5450,2910,4807,513,9653,0.0174822334014193,0,0,2100,8589,9639,4771,UTC+00:00
2022/12/21 23:00:00,13993,27160,5140,2211,26957,5260,2378,28949,5450,2910,4851,533,9651,0.01496026312078913,0,0,2100,8586,9637,4795,UTC+00:00
2022/12/22 00:00:00,13994,27168,5140,2212,26960,5260,2378,28948,5450,2909,4876,546,9654,0.01211671893212507,0,0,2100,8583,9640,4813,UTC+00:00
2022/12/22 01:00:00,13995,27175,5140,2212,26965,5260,2378,28948,5447,2909,4909,563,9658,0.008778566807099097,0,0,2100,8579,9645,4848,UTC+00:00
2022/12/22 02:00:00,13996,27184,5140,2212,26969,5260,2377,28948,5440,2909,4914,568,9660,0.005874189710765254,0,0,2100,8573,9647,4868,UTC+00:00
2022/12/22 03:00:00,13997,27194,5140,2212,26973,5258,2378,28949,5440,2910,4892,563,9665,0.001704081703259308,0,0,2100,8572,9652,4862,UTC+00:00
2022/12/22 04:00:00,13998,27204,5140,2213,26979,5250,2378,28949,5440,2909,4871,556,9667,7.218263490027521e-05,0,0,2100,8567,9654,4845,UTC+00:00
2022/12/22 05:00:00,13999,27212,5140,2213,26987,5250,2378,28949,5440,2909,4605,457,9670,0.0,0,0,2100,8563,9658,4683,UTC+00:00
2022/12/22 06:00:00,14000,27204,5140,2213,26990,5250,2378,28951,5440,2909,4172,314,9686,0.013768927903599293,0,0,2100,8554,9673,4242,UTC+00:00
2022/12/22 07:00:00,14002,27156,5140,2213,26980,5250,2378,28951,5440,2910,3586,186,9702,0.01921684512978647,0,0,2100,8513,9686,3654,UTC+00:00
2022/12/22 08:00:00,14003,27100,5135,2212,26960,5250,2376,28952,5440,2909,3491,169,9705,0.02078068938555183,0,0,2100,8514,9688,3425,UTC+00:00
2022/12/22 09:00:00,14004,27056,5130,2212,26941,5250,2375,28951,5440,2908,3342,147,9717,0.02065159598997454,0,0,2100,8513,9700,3270,UTC+00:00
2022/12/22 10:00:00,14005,27020,5130,2211,26920,5250,2373,28951,5440,2908,3193,127,9725,0.02085755062459868,0,0,2100,8508,9707,3115,UTC+00:00
2022/12/22 11:00:00,14006,26987,5130,2210,26900,5250,2373,28952,5440,2908,3081,118,9731,0.016383559496619793,0,0,2100,8504,9712,2987,UTC+00:00
2022/12/22 12:00:00,14007,26960,5130,2208,26882,5250,2370,28952,5440,2908,3006,113,9737,0.01298609760916912,0,0,2100,8504,9718,2906,UTC+00:00
2022/12/22 13:00:00,14008,26940,5127,2205,26866,5250,2367,28950,5440,2909,2898,102,9743,0.012718382081970944,0,0,2100,8501,9723,2809,UTC+00:00
2022/12/22 14:00:00,14009,26922,5120,2205,26851,5250,2365,28951,5440,2910,2816,93,9756,0.013775393081519552,0,0,2100,8492,9735,2716,UTC+00:00
2022/12/22 15:00:00,14010,26905,5120,2204,26836,5250,2366,28951,5440,2910,2758,86,9764,0.015458558574018733,0,0,2100,8495,9743,2647,UTC+00:00
2022/12/22 16:00:00,14011,26882,5119,2202,26818,5250,2365,28946,5440,2910,2760,85,9769,0.016637871447753944,0,0,2100,8521,9748,2649,UTC+00:00
2022/12/22 17:00:00,14012,26865,5110,2200,26797,5248,2362,28944,5434,2910,2775,83,9776,0.019991798096583135,0,0,2100,8578,9755,2679,UTC+00:00
2022/12/22 18:00:00,14013,26849,5110,2199,26780,5240,2362,28942,5430,2910,2825,87,9782,0.02062242399046943,0,0,2100,8859,9762,2789,UTC+00:00
2022/12/22 19:00:00,14014,26830,5110,2198,26769,5240,2361,28940,5430,2910,2869,88,9779,0.023850764132511262,0,0,2100,9124,9760,2961,UTC+00:00
2022/12/22 20:00:00,14015,26811,5107,2197,26755,5240,2360,28939,5430,2910,2931,93,9776,0.025061495737711575,0,0,2100,9244,9758,3039,UTC+00:00
2022/12/22 21:00:00,14016,26793,5100,2196,26743,5240,2358,28939,5430,2910,2973,94,9779,0.028442429413633605,0,0,2100,9297,9760,3045,UTC+00:00
2022/12/22 22:00:00,14017,26774,5100,2195,26733,5240,2357,28937,5430,2909,2989,95,9786,0.029149269207132955,0,0,2100,9271,9767,3009,UTC+00:00
2022/12/22 23:00:00,14018,26750,5100,2195,26721,5238,2358,28937,5430,2909,2973,92,9793,0.030442429413633607,0,0,2100,9187,9773,2906,UTC+00:00
2022/12/23 00:00:00,14019,26729,5097,2195,26711,5230,2358,28935,5430,2908,2951,90,9796,0.030129833307622506,0,0,2100,9129,9776,2793,UTC+00:00
2022/12/23 01:00:00,14020,26706,5090,2192,26699,5230,2357,28928,5430,2905,2954,91,9797,0.02944286659629368,0,0,2100,9094,9776,2758,UTC+00:00
2022/12/23 02:00:00,14021,26683,5090,2192,26688,5230,2354,28926,5430,2903,2957,90,9798,0.030756630087704517,0,0,2100,9066,9776,2754,UTC+00:00
2022/12/23 03:00:00,14022,26655,5090,2192,26676,5230,2353,28921,5430,2898,2953,89,9800,0.03133844110672036,0,0,2100,9042,9778,2743,UTC+00:00
2022/12/23 04:00:00,14023,26624,5083,2189,26665,5230,2351,28916,5430,2894,2947,87,9802,0.03271358888580056,0,0,2100,9023,9780,2734,UTC+00:00
2022/12/23 05:00:00,14024,26589,5080,2186,26655,5222,2352,28913,5430,2896,2938,86,9804,0.03278175733129998,0,0,2100,9004,9782,2727,UTC+00:00
2022/12/23 06:00:00,14025,26548,5080,2182,26644,5220,2352,28910,5424,2895,2947,86,9806,0.03371358888580056,0,0,2100,8985,9784,2727,UTC+00:00
2022/12/23 07:00:00,14027,26497,5080,2176,26634,5220,2352,28910,5420,2895,2924,87,9805,0.030345147871602335,0,0,2100,8937,9783,2713,UTC+00:00
2022/12/23 08:00:00,14028,26436,5071,2171,26624,5220,2351,28907,5420,2894,2927,86,9804,0.03165167606619387,0,0,2100,8928,9781,2699,UTC+00:00
2022/12/23 09:00:00,14029,26365,5070,2166,26614,5220,2351,28904,5420,2893,2941,88,9806,0.031091643590027085,0,0,2100,8922,9784,2702,UTC+00:00
2022/12/23 10:00:00,14030,26289,5070,2158,26603,5212,2350,28897,5420,2891,2964,89,9808,0.032491592966062924,0,0,2100,8914,9786,2726,UTC+00:00
2022/12/23 11:00:00,14031,26196,5070,2150,26593,5210,2348,28885,5420,2891,2968,90,9809,0.03191336765781953,0,0,2100,8905,9787,2743,UTC+00:00
2022/12/23 12:00:00,14032,26065,5061,2142,26584,5210,2346,28863,5420,2890,2975,91,9811,0.03165462904597337,0,0,2100,8896,9789,2740,UTC+00:00
2022/12/23 13:00:00,14033,25886,5060,2135,26574,5210,2346,28818,5420,2885,2992,91,9813,0.03347166267937998,0,0,2100,8888,9791,2765,UTC+00:00
2022/12/23 14:00:00,14034,25611,5060,2126,26564,5210,2346,28803,5420,2884,2982,92,9819,0.03139992315866731,0,0,2100,8879,9798,2764,UTC+00:00
2022/12/23 15:00:00,14035,25241,5056,2111,26554,5205,2345,28792,5410,2885,3080,99,9823,0.03526837727918253,0,0,2100,8972,9802,2883,UTC+00:00
2022/12/23 16:00:00,14036,24922,5050,2096,26547,5200,2344,28781,5410,2887,3219,108,9829,0.043153167802910716,0,0,2100,9168,9810,3162,UTC+00:00
2022/12/23 17:00:00,14037,24662,5050,2084,26536,5200,2342,28768,5410,2886,3343,115,9834,0.05279207579253846,0,0,2100,9312,9816,3384,UTC+00:00
2022/12/23 18:00:00,14038,24476,5050,2077,26523,5200,2341,28756,5410,2885,3471,126,9830,0.06066629421084302,0,0,2100,9310,9813,3587,UTC+00:00
2022/12/23 19:00:00,14039,24351,5047,2072,26516,5200,2339,28749,5410,2884,3598,135,9824,0.07224429801608201,0,0,2100,9317,9808,3760,UTC+00:00
2022/12/23 20:00:00,14040,24257,5040,2072,26508,5190,2339,28745,5410,2884,3704,144,9818,0.08194465157370442,0,0,2100,9322,9803,3892,UTC+00:00
2022/12/23 21:00:00,14041,24181,5040,2072,26501,5190,2340,28740,5410,2883,3789,147,9815,0.09501224736227379,0,0,2100,9326,9800,3986,UTC+00:00
2022/12/23 22:00:00,14042,24119,5040,2071,26494,5190,2340,28735,5409,2883,3818,147,9815,0.10072269711173501,0,0,2100,9291,9800,3993,UTC+00:00
2022/12/23 23:00:00,14043,24058,5040,2072,26486,5190,2339,28732,5400,2882,3801,145,9814,0.09936080157221572,0,0,2100,9212,9798,3899,UTC+00:00
2022/12/24 00:00:00,14044,23998,5040,2072,26480,5190,2338,28729,5400,2882,3725,143,9814,0.08682316709325513,0,0,2100,9127,9796,3648,UTC+00:00
2022/12/24 01:00:00,14045,23934,5040,2073,26472,5187,2338,28730,5400,2882,3677,142,9816,0.07904381602390326,0,0,2100,9089,9797,3506,UTC+00:00
2022/12/24 02:00:00,14046,23874,5030,2072,26465,5180,2338,28726,5400,2882,3660,140,9817,0.07800696779614799,0,0,2100,9063,9798,3456,UTC+00:00
2022/12/24 03:00:00,14047,23817,5030,2072,26458,5180,2337,28719,5400,2881,3643,137,9817,0.07800739457601116,0,0,2100,9041,9798,3438,UTC+00:00
2022/12/24 04:00:00,14048,23765,5030,2071,26451,5180,2337,28712,5400,2880,3608,132,9815,0.0769474760055785,0,0,2100,9023,9796,3412,UTC+00:00
2022/12/24 05:00:00,14049,23714,5030,2070,26444,5180,2336,28705,5400,2878,3573,125,9813,0.07804042958642379,0,0,2100,9007,9794,3384,UTC+00:00
2022/12/24 06:00:00,14050,23657,5030,2069,26437,5180,2334,28700,5396,2877,3535,120,9810,0.07679622535875166,0,0,2100,8992,9790,3356,UTC+00:00
2022/12/24 07:00:00,14052,23593,5027,2065,26430,5180,2334,28694,5390,2877,3459,119,9811,0.06581964014815014,0,0,2100,8952,9792,3283,UTC+00:00
2022/12/24 08:00:00,14053,23528,5020,2060,26424,5173,2334,28692,5390,2877,3430,114,9809,0.06642407223058934,0,0,2100,8944,9789,3233,UTC+00:00
2022/12/24 09:00:00,14054,23464,5020,2052,26417,5170,2334,28695,5390,2878,3385,113,9811,0.06078805536130209,0,0,2100,8937,9791,3168,UTC+00:00
2022/12/24 10:00:00,14055,23396,5020,2031,26412,5170,2333,28693,5390,2879,3361,114,9813,0.05633876417862503,0,0,2100,8932,9792,3140,UTC+00:00
2022/12/24 11:00:00,14056,23345,5020,2014,26406,5170,2333,28701,5390,2878,3331,116,9813,0.05011324014896483,0,0,2100,8928,9793,3114,UTC+00:00
2022/12/24 12:00:00,14057,23305,5014,2005,26400,5170,2331,28704,5390,2879,3307,117,9808,0.04580053208403269,0,0,2100,8924,9787,3080,UTC+00:00
2022/12/24 13:00:00,14058,23270,5010,1998,26391,5170,2331,28706,5390,2879,3346,116,9808,0.052214146532438596,0,0,2100,8916,9788,3119,UTC+00:00
2022/12/24 14:00:00,14059,23238,5010,1991,26385,5170,2329,28713,5384,2879,3328,119,9809,0.04669588381207396,0,0,2100,8914,9789,3116,UTC+00:00
2022/12/24 15:00:00,14060,23208,5010,1985,26379,5170,2329,28695,5380,2879,3460,132,9813,0.05297290245563313,0,0,2100,8926,9793,3292,UTC+00:00
2022/12/24 16:00:00,14061,23183,5010,1980,26372,5170,2329,28686,5380,2877,3607,141,9819,0.06777659796404154,0,0,2100,8961,9801,3509,UTC+00:00
2022/12/24 17:00:00,14062,23169,5001,1973,26365,5168,2330,28680,5380,2877,3771,154,9823,0.08452713758055358,0,0,2100,9000,9805,3724,UTC+00:00
2022/12/24 18:00:00,14063,23164,5000,1969,26356,5160,2329,28676,5380,2876,3908,172,9817,0.0942173399464678,0,0,2100,9036,9800,3917,UTC+00:00
2022/12/24 19:00:00,14064,23161,5007,1964,26349,5160,2330,28674,5380,2877,4013,182,9808,0.10734154886120023,0,0,2100,9081,9792,4085,UTC+00:00
2022/12/24 20:00:00,14065,23162,5010,1961,26341,5160,2330,28669,5380,2877,4113,193,9805,0.1200101193272941,0,0,2100,9094,9789,4181,UTC+00:00
2022/12/24 21:00:00,14066,23164,5010,1956,26335,5160,2329,28665,5380,2877,4204,201,9804,0.13502992434311134,0,0,2100,9085,9788,4278,UTC+00:00
2022/12/24 22:00:00,14067,23168,5010,1953,26329,5160,2329,28661,5371,2877,4204,201,9804,0.13502992434311134,0,0,2100,9055,9788,4252,UTC+00:00
2022/12/24 23:00:00,14068,23172,5010,1949,26324,5160,2328,28659,5370,2877,4179,203,9804,0.1265604186942198,0,0,2100,9049,9788,4170,UTC+00:00
2022/12/25 00:00:00,14069,23168,5010,1947,26320,5160,2328,28658,5370,2877,4102,203,9804,0.1073248506447505,0,0,2100,9000,9787,4065,UTC+00:00
2022/12/25 01:00:00,14070,23163,5010,1944,26314,5160,2327,28656,5370,2876,4054,201,9806,0.09784568415876299,0,0,2100,8975,9788,3929,UTC+00:00
2022/12/25 02:00:00,14071,23157,5010,1941,26310,5160,2326,28653,5370,2876,4074,210,9810,0.09358190593711033,0,0,2100,8956,9792,3937,UTC+00:00
2022/12/25 03:00:00,14072,23153,5010,1938,26304,5153,2327,28650,5370,2876,4052,210,9809,0.08837569923503621,0,0,2100,8939,9791,3933,UTC+00:00
2022/12/25 04:00:00,14073,23148,5010,1935,26298,5150,2327,28649,5370,2876,3976,200,9808,0.08099667343942207,0,0,2100,8928,9790,3794,UTC+00:00
2022/12/25 05:00:00,14074,23138,5006,1932,26294,5150,2326,28648,5370,2876,3901,194,9804,0.07073597656371189,0,0,2100,8912,9784,3653,UTC+00:00
2022/12/25 06:00:00,14075,23111,5000,1930,26288,5150,2326,28646,5370,2875,3838,191,9799,0.060730603938084715,0,0,2100,8905,9779,3534,UTC+00:00
2022/12/25 07:00:00,14077,23068,5000,1925,26283,5150,2326,28645,5360,2876,3771,185,9801,0.05352713758055358,0,0,2100,8862,9782,3495,UTC+00:00
2022/12/25 08:00:00,14078,23031,4993,1920,26276,5150,2326,28645,5360,2875,3662,177,9798,0.04136230160760962,0,0,2100,8861,9778,3406,UTC+00:00
