z6-12558,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8
2021/12/03 13:00:00,0.352,9.0,0.8,0.306,9.6,0.723,0.427,10.0,2.875,7.9,0.713,96.32,0.35,0.0,0.0,100,8444,96.23,6.8
2021/12/03 14:00:00,0.352,8.8,0.803,0.306,9.5,0.725,0.427,10.1,2.873,7.8,0.717,96.39,0.34,0.0,0.0,100,8437,96.3,6.5
2021/12/03 15:00:00,0.352,8.6,0.801,0.306,9.5,0.725,0.427,10.1,2.872,8.2,0.732,96.47,0.36,0.0,0.0,100,8447,96.39,8.4
2021/12/03 16:00:00,0.352,8.5,0.8,0.306,9.4,0.727,0.427,10.1,2.872,10.2,0.739,96.55,0.5,0.0,0.0,100,8493,96.49,11.5
2021/12/03 17:00:00,0.352,8.5,0.8,0.306,9.3,0.727,0.427,10.1,2.871,13.2,0.79,96.62,0.72,0.0,0.0,100,8567,96.58,14.5
2021/12/03 18:00:00,0.352,8.7,0.798,0.306,9.3,0.726,0.427,10.1,2.871,15.3,0.818,96.6,0.92,0.0,0.0,100,8643,96.57,17.2
2021/12/03 19:00:00,0.352,9.0,0.799,0.306,9.3,0.726,0.427,10.1,2.871,17.4,0.805,96.56,1.19,0.0,0.0,100,8698,96.52,19.8
2021/12/03 20:00:00,0.351,9.4,0.795,0.306,9.3,0.726,0.427,10.1,2.871,18.0,0.796,96.57,1.27,0.0,0.0,100,8728,96.53,21.2
2021/12/03 21:00:00,0.351,9.8,0.794,0.306,9.4,0.726,0.427,10.1,2.864,18.0,0.792,96.62,1.27,0.0,0.0,100,8735,96.58,21.2
2021/12/03 22:00:00,0.351,10.2,0.792,0.306,9.6,0.725,0.427,10.1,2.865,17.8,0.716,96.68,1.31,0.0,0.0,100,8731,96.64,20.4
2021/12/03 23:00:00,0.35,10.3,0.792,0.306,9.8,0.722,0.427,10.1,2.865,16.3,0.649,96.75,1.2,0.0,0.0,100,8688,96.72,18.4
2021/12/04 00:00:00,0.35,10.3,0.794,0.306,9.9,0.723,0.427,10.1,2.865,13.7,0.635,96.82,0.94,0.0,0.0,100,8652,96.79,14.6
2021/12/04 01:00:00,0.35,10.2,0.795,0.306,10.0,0.725,0.427,10.1,2.871,12.0,0.646,96.91,0.75,0.0,0.0,100,8633,96.87,11.9
2021/12/04 02:00:00,0.35,10.0,0.799,0.305,10.0,0.725,0.427,10.1,2.865,10.9,0.649,96.99,0.65,0.0,0.0,100,8616,96.94,10.5
2021/12/04 03:00:00,0.35,9.8,0.802,0.305,10.0,0.725,0.427,10.1,2.871,9.5,0.646,97.07,0.54,0.0,0.0,100,8605,97.02,9.2
2021/12/04 04:00:00,0.35,9.6,0.803,0.305,10.0,0.723,0.427,10.2,2.864,8.4,0.65,97.15,0.45,0.0,0.0,100,8593,97.08,7.8
2021/12/04 05:00:00,0.35,9.4,0.802,0.305,9.9,0.724,0.427,10.2,2.87,7.5,0.658,97.19,0.38,0.0,0.0,100,8583,97.1,6.9
2021/12/04 06:00:00,0.35,9.2,0.803,0.305,9.9,0.722,0.427,10.2,2.869,6.6,0.652,97.23,0.32,0.0,0.0,100,8576,97.13,5.9
2021/12/04 07:00:00,0.35,9.0,0.805,0.305,9.8,0.724,0.427,10.2,2.869,5.6,0.648,97.26,0.26,0.0,0.0,100,8550,97.14,4.8
2021/12/04 08:00:00,0.35,8.8,0.806,0.305,9.7,0.721,0.427,10.2,2.869,4.9,0.638,97.29,0.23,0.0,0.0,100,8549,97.17,4.0
2021/12/04 09:00:00,0.35,8.6,0.803,0.305,9.6,0.726,0.427,10.3,2.867,4.1,0.626,97.35,0.19,0.0,0.0,100,8548,97.22,3.2
2021/12/04 10:00:00,0.35,8.4,0.804,0.305,9.5,0.727,0.427,10.3,2.874,3.3,0.618,97.39,0.15,0.0,0.0,100,8539,97.24,2.3
2021/12/04 11:00:00,0.35,8.2,0.804,0.305,9.4,0.727,0.427,10.3,2.874,2.4,0.606,97.41,0.12,0.0,0.0,100,8536,97.25,1.4
2021/12/04 12:00:00,0.35,8.0,0.807,0.305,9.3,0.727,0.427,10.3,2.874,1.7,0.597,97.42,0.09,0.0,0.0,100,8534,97.25,0.6
2021/12/04 13:00:00,0.35,7.8,0.807,0.305,9.2,0.728,0.427,10.3,2.873,1.0,0.582,97.47,0.08,0.0,0.0,100,8525,97.29,-0.1
2021/12/04 14:00:00,0.35,7.6,0.808,0.305,9.0,0.726,0.427,10.3,2.874,0.4,0.572,97.54,0.06,0.0,0.0,100,8523,97.34,-0.9
2021/12/04 15:00:00,0.35,7.4,0.807,0.305,8.9,0.727,0.427,10.2,2.874,1.5,0.612,97.62,0.07,0.0,0.0,100,8533,97.44,0.7
2021/12/04 16:00:00,0.35,7.3,0.807,0.305,8.8,0.727,0.427,10.2,2.874,3.5,0.659,97.67,0.13,0.0,0.0,100,8591,97.53,3.7
2021/12/04 17:00:00,0.35,7.2,0.806,0.306,8.7,0.729,0.427,10.2,2.867,6.2,0.694,97.63,0.26,0.0,0.0,100,8663,97.53,7.0
2021/12/04 18:00:00,0.35,7.3,0.804,0.306,8.6,0.726,0.427,10.2,2.867,8.5,0.668,97.55,0.44,0.0,0.0,100,8734,97.48,10.2
2021/12/04 19:00:00,0.35,7.6,0.803,0.305,8.6,0.728,0.427,10.2,2.867,9.9,0.652,97.38,0.57,0.0,0.0,100,8798,97.34,12.5
2021/12/04 20:00:00,0.349,7.9,0.799,0.306,8.6,0.727,0.427,10.1,2.868,10.7,0.642,97.3,0.64,0.0,0.0,100,8822,97.27,14.2
2021/12/04 21:00:00,0.349,8.3,0.798,0.305,8.6,0.724,0.427,10.1,2.862,11.3,0.642,97.21,0.69,0.0,0.0,100,8829,97.18,14.9
2021/12/04 22:00:00,0.349,8.6,0.796,0.305,8.7,0.724,0.427,10.1,2.862,11.4,0.651,97.09,0.69,0.0,0.0,100,8815,97.05,14.7
2021/12/04 23:00:00,0.349,8.7,0.794,0.305,8.8,0.726,0.427,10.1,2.863,9.8,0.633,97.07,0.58,0.0,0.0,100,8769,97.03,12.3
2021/12/05 00:00:00,0.348,8.7,0.794,0.305,9.0,0.724,0.427,10.1,2.871,6.7,0.633,97.04,0.35,0.0,0.0,100,8735,96.95,7.4
2021/12/05 01:00:00,0.348,8.6,0.798,0.305,9.0,0.722,0.427,10.0,2.865,5.8,0.643,97.01,0.28,0.0,0.0,100,8719,96.9,5.3
2021/12/05 02:00:00,0.348,8.4,0.801,0.305,9.0,0.724,0.427,10.0,2.865,6.4,0.645,96.95,0.31,0.0,0.0,100,8705,96.85,5.9
2021/12/05 03:00:00,0.348,8.3,0.801,0.305,9.0,0.722,0.427,10.0,2.865,6.6,0.649,96.86,0.33,0.0,0.0,100,8689,96.77,6.4
2021/12/05 04:00:00,0.348,8.2,0.803,0.305,9.0,0.724,0.427,10.0,2.865,6.9,0.66,96.8,0.34,0.0,0.0,100,8679,96.71,6.8
2021/12/05 05:00:00,0.348,8.2,0.802,0.305,9.0,0.724,0.427,10.0,2.865,7.5,0.667,96.66,0.37,0.0,0.0,100,8668,96.59,7.3
2021/12/05 06:00:00,0.348,8.2,0.802,0.305,8.9,0.724,0.427,10.0,2.865,7.7,0.67,96.6,0.38,0.0,0.0,100,8656,96.52,7.6
2021/12/05 07:00:00,0.348,8.2,0.802,0.305,8.9,0.724,0.427,10.0,2.872,7.8,0.679,96.48,0.38,0.0,0.0,100,8631,96.4,7.8
2021/12/05 08:00:00,0.348,8.2,0.802,0.305,8.9,0.724,0.427,10.0,2.865,8.1,0.687,96.36,0.39,0.0,0.0,100,8626,96.28,8.0
2021/12/05 09:00:00,0.348,8.2,0.803,0.305,8.9,0.726,0.427,10.0,2.865,8.6,0.711,96.25,0.4,0.0,0.0,100,8618,96.18,8.4
2021/12/05 10:00:00,0.348,8.2,0.803,0.305,8.9,0.726,0.427,10.0,2.865,9.1,0.776,96.12,0.38,0.0,0.0,100,8609,96.05,8.9
2021/12/05 11:00:00,0.348,8.2,0.803,0.305,8.9,0.724,0.427,10.0,2.865,8.5,0.819,96.04,0.29,0.0,0.0,100,8598,95.96,8.5
2021/12/05 12:00:00,0.348,8.2,0.803,0.305,8.9,0.725,0.427,10.0,2.865,6.8,0.803,95.96,0.19,0.0,0.0,100,8593,95.86,6.5
2021/12/05 13:00:00,0.348,8.2,0.803,0.305,8.9,0.723,0.427,10.0,2.865,8.5,0.995,95.86,0.11,0.0,0.0,100,8586,95.76,7.7
2021/12/05 14:00:00,0.348,8.1,0.804,0.305,8.9,0.721,0.427,10.0,2.865,9.0,1.058,95.79,0.09,0.0,0.0,100,8577,95.69,8.5
2021/12/05 15:00:00,0.348,8.2,0.802,0.305,8.8,0.722,0.427,10.0,2.865,9.9,1.091,95.72,0.13,0.0,0.0,100,8585,95.64,9.6
2021/12/05 16:00:00,0.348,8.3,0.801,0.305,8.8,0.722,0.427,10.0,2.865,12.3,1.032,95.65,0.4,0.0,0.0,100,8620,95.58,12.7
2021/12/05 17:00:00,0.347,8.5,0.799,0.305,8.9,0.721,0.427,10.0,2.865,13.9,0.967,95.6,0.62,0.0,0.0,100,8667,95.55,15.2
2021/12/05 18:00:00,0.347,8.7,0.797,0.305,8.9,0.723,0.427,10.0,2.865,14.7,0.925,95.58,0.75,0.0,0.0,100,8725,95.53,16.8
2021/12/05 19:00:00,0.347,9.1,0.796,0.304,9.0,0.723,0.427,10.0,2.858,15.8,0.894,95.49,0.91,0.0,0.0,100,8765,95.44,18.6
2021/12/05 20:00:00,0.347,9.4,0.797,0.304,9.1,0.721,0.427,9.9,2.853,16.0,0.872,95.49,0.95,0.0,0.0,100,8771,95.43,19.5
2021/12/05 21:00:00,0.346,9.8,0.795,0.304,9.2,0.721,0.427,9.9,2.846,15.5,0.8,95.56,0.96,0.0,0.0,100,8765,95.51,18.6
2021/12/05 22:00:00,0.346,10.1,0.794,0.304,9.4,0.722,0.427,9.9,2.852,14.3,0.746,95.66,0.88,0.0,0.0,100,8730,95.63,16.5
2021/12/05 23:00:00,0.346,10.2,0.798,0.304,9.6,0.72,0.427,10.0,2.859,12.2,0.703,95.83,0.72,0.0,0.0,100,8691,95.79,13.3
2021/12/06 00:00:00,0.346,10.1,0.801,0.304,9.7,0.72,0.427,10.0,2.859,9.8,0.662,96.02,0.55,0.0,0.0,100,8667,95.96,10.1
2021/12/06 01:00:00,0.346,9.9,0.801,0.304,9.8,0.718,0.427,10.0,2.858,8.9,0.545,96.27,0.6,0.0,0.0,100,8652,96.2,8.2
2021/12/06 02:00:00,0.346,9.6,0.802,0.304,9.8,0.72,0.427,10.0,2.865,8.5,0.417,96.46,0.69,0.0,0.0,100,8640,96.39,8.1
2021/12/06 03:00:00,0.346,9.3,0.805,0.304,9.8,0.722,0.427,10.0,2.872,7.6,0.373,96.59,0.67,0.0,0.0,100,8627,96.52,7.2
2021/12/06 04:00:00,0.346,9.0,0.806,0.304,9.7,0.722,0.427,10.1,2.871,6.5,0.341,96.76,0.63,0.0,0.0,100,8619,96.68,6.1
2021/12/06 05:00:00,0.346,8.7,0.805,0.304,9.6,0.723,0.427,10.1,2.87,4.7,0.309,96.93,0.54,0.0,0.0,100,8608,96.82,4.6
2021/12/06 06:00:00,0.346,8.4,0.806,0.304,9.5,0.725,0.427,10.1,2.87,3.2,0.332,97.01,0.44,0.0,0.0,100,8601,96.88,3.3
2021/12/06 07:00:00,0.346,8.1,0.811,0.304,9.4,0.725,0.427,10.1,2.869,1.4,0.289,97.15,0.39,0.0,0.0,100,8576,96.99,1.5
2021/12/06 08:00:00,0.346,7.8,0.812,0.304,9.2,0.725,0.427,10.1,2.87,0.5,0.292,97.26,0.34,0.0,0.0,100,8574,97.09,0.2
2021/12/06 09:00:00,0.346,7.4,0.811,0.304,9.0,0.726,0.427,10.1,2.87,-0.6,0.295,97.42,0.29,0.0,0.0,100,8570,97.23,-1.1
2021/12/06 10:00:00,0.346,7.1,0.811,0.304,8.9,0.726,0.427,10.1,2.869,-1.5,0.288,97.55,0.26,0.0,0.0,100,8564,97.34,-2.4
2021/12/06 11:00:00,0.346,6.7,0.81,0.304,8.7,0.725,0.427,10.1,2.87,-2.2,0.293,97.62,0.23,0.0,0.0,100,8564,97.37,-3.3
2021/12/06 12:00:00,0.346,6.4,0.811,0.304,8.5,0.724,0.427,10.1,2.87,-3.1,0.296,97.69,0.19,0.0,0.0,100,8556,97.43,-4.3
2021/12/06 13:00:00,0.346,6.1,0.813,0.304,8.3,0.724,0.427,10.1,2.876,-4.2,0.296,97.76,0.15,0.0,0.0,100,8553,97.47,-5.5
2021/12/06 14:00:00,0.346,5.9,0.814,0.304,8.1,0.723,0.427,10.1,2.877,-4.8,0.299,97.84,0.13,0.0,0.0,100,8548,97.55,-6.5
2021/12/06 15:00:00,0.346,5.7,0.813,0.304,7.9,0.723,0.427,10.0,2.872,-3.8,0.317,97.91,0.15,0.0,0.0,100,8566,97.64,-4.8
2021/12/06 16:00:00,0.346,5.5,0.814,0.304,7.8,0.724,0.427,10.0,2.872,-1.5,0.329,97.96,0.22,0.0,0.0,100,8642,97.75,-0.9
2021/12/06 17:00:00,0.346,5.4,0.816,0.304,7.6,0.722,0.427,9.9,2.866,0.9,0.328,97.98,0.33,0.0,0.0,100,8739,97.83,2.3
2021/12/06 18:00:00,0.346,5.3,0.814,0.305,7.4,0.724,0.427,9.9,2.867,1.6,0.322,97.95,0.36,0.0,0.0,100,8760,97.82,3.4
2021/12/06 19:00:00,0.345,5.5,0.812,0.305,7.4,0.725,0.427,9.8,2.868,0.9,0.323,97.91,0.33,0.0,0.0,100,8746,97.76,1.8
2021/12/06 20:00:00,0.345,5.7,0.809,0.305,7.3,0.725,0.427,9.8,2.863,0.6,0.325,97.87,0.31,0.0,0.0,100,8745,97.71,0.8
2021/12/06 21:00:00,0.345,5.9,0.807,0.305,7.3,0.723,0.427,9.8,2.864,0.8,0.318,97.79,0.33,0.0,0.0,100,8779,97.64,1.1
2021/12/06 22:00:00,0.345,6.0,0.805,0.305,7.3,0.722,0.427,9.7,2.865,0.7,0.316,97.69,0.33,0.0,0.0,100,8807,97.55,1.7
2021/12/06 23:00:00,0.344,6.1,0.807,0.304,7.3,0.72,0.427,9.7,2.866,-0.8,0.301,97.64,0.28,0.0,0.0,100,8758,97.47,-0.1
2021/12/07 00:00:00,0.344,6.1,0.807,0.304,7.3,0.72,0.427,9.6,2.867,-2.3,0.282,97.63,0.23,0.0,0.0,100,8738,97.39,-2.8
2021/12/07 01:00:00,0.344,5.9,0.807,0.304,7.3,0.72,0.426,9.6,2.868,-2.8,0.291,97.66,0.21,0.0,0.0,100,8725,97.4,-4.0
2021/12/07 02:00:00,0.344,5.7,0.81,0.304,7.3,0.72,0.426,9.5,2.863,-2.4,0.303,97.61,0.21,0.0,0.0,100,8719,97.36,-3.4
2021/12/07 03:00:00,0.344,5.6,0.811,0.304,7.2,0.722,0.426,9.5,2.864,-2.3,0.303,97.56,0.21,0.0,0.0,100,8706,97.31,-3.2
2021/12/07 04:00:00,0.344,5.4,0.811,0.304,7.2,0.721,0.426,9.5,2.87,-2.4,0.311,97.5,0.2,0.0,0.0,100,8699,97.25,-3.3
2021/12/07 05:00:00,0.344,5.3,0.811,0.304,7.1,0.721,0.426,9.4,2.872,-2.7,0.328,97.47,0.17,0.0,0.0,100,8694,97.21,-3.6
2021/12/07 06:00:00,0.344,5.2,0.81,0.304,7.0,0.721,0.426,9.4,2.873,-2.6,0.34,97.4,0.16,0.0,0.0,100,8685,97.14,-3.6
2021/12/07 07:00:00,0.344,5.0,0.809,0.305,6.9,0.721,0.426,9.4,2.873,-2.0,0.344,97.31,0.18,0.0,0.0,100,8656,97.09,-2.9
2021/12/07 08:00:00,0.344,4.9,0.809,0.305,6.8,0.72,0.426,9.3,2.874,-1.6,0.343,97.23,0.2,0.0,0.0,100,8656,97.02,-2.5
2021/12/07 09:00:00,0.344,4.8,0.809,0.305,6.7,0.722,0.426,9.3,2.868,-1.3,0.338,97.14,0.22,0.0,0.0,100,8654,96.94,-2.1
2021/12/07 10:00:00,0.344,4.8,0.808,0.305,6.6,0.722,0.426,9.3,2.868,-1.2,0.334,97.07,0.22,0.0,0.0,100,8650,96.86,-2.0
2021/12/07 11:00:00,0.344,4.6,0.807,0.305,6.6,0.721,0.426,9.2,2.87,-1.1,0.332,96.99,0.23,0.0,0.0,100,8643,96.79,-1.8
2021/12/07 12:00:00,0.344,4.6,0.81,0.305,6.5,0.721,0.426,9.2,2.871,-1.0,0.334,96.91,0.24,0.0,0.0,100,8639,96.72,-1.7
2021/12/07 13:00:00,0.344,4.5,0.81,0.305,6.4,0.721,0.426,9.1,2.871,-0.9,0.334,96.88,0.24,0.0,0.0,100,8635,96.68,-1.5
2021/12/07 14:00:00,0.344,4.4,0.811,0.305,6.3,0.721,0.426,9.1,2.879,-1.4,0.337,96.82,0.21,0.0,0.0,100,8628,96.63,-2.1
2021/12/07 15:00:00,0.344,4.3,0.811,0.305,6.3,0.721,0.426,9.1,2.873,-0.9,0.347,96.86,0.23,0.0,0.0,100,8629,96.67,-1.9
2021/12/07 16:00:00,0.343,4.3,0.809,0.305,6.2,0.722,0.426,9.0,2.875,0.6,0.355,96.89,0.28,0.0,0.0,100,8653,96.71,-0.2
2021/12/07 17:00:00,0.343,4.2,0.812,0.305,6.1,0.72,0.426,9.0,2.868,2.6,0.36,96.87,0.38,0.0,0.0,100,8721,96.73,2.6
2021/12/07 18:00:00,0.343,4.4,0.81,0.305,6.1,0.719,0.426,8.9,2.862,3.8,0.355,96.79,0.44,0.0,0.0,100,8745,96.67,4.3
2021/12/07 19:00:00,0.343,4.6,0.806,0.305,6.0,0.72,0.426,8.9,2.863,5.0,0.347,96.67,0.53,0.0,0.0,100,8785,96.57,5.6
2021/12/07 20:00:00,0.343,4.8,0.802,0.305,6.0,0.72,0.426,8.8,2.864,6.2,0.347,96.56,0.6,0.0,0.0,100,8805,96.48,7.8
2021/12/07 21:00:00,0.343,5.0,0.801,0.305,6.1,0.719,0.426,8.8,2.858,6.3,0.346,96.44,0.61,0.0,0.0,100,8787,96.38,7.4
2021/12/07 22:00:00,0.343,5.3,0.804,0.304,6.2,0.719,0.426,8.8,2.866,6.0,0.351,96.46,0.58,0.0,0.0,100,8759,96.39,6.7
2021/12/07 23:00:00,0.342,5.5,0.802,0.304,6.3,0.719,0.426,8.7,2.867,4.3,0.357,96.51,0.48,0.0,0.0,100,8731,96.39,4.6
2021/12/08 00:00:00,0.342,5.5,0.802,0.304,6.4,0.718,0.426,8.7,2.868,2.7,0.363,96.5,0.38,0.0,0.0,100,8717,96.36,2.5
2021/12/08 01:00:00,0.342,5.4,0.805,0.304,6.4,0.718,0.426,8.7,2.875,0.5,0.359,96.59,0.28,0.0,0.0,100,8703,96.41,-0.5
2021/12/08 02:00:00,0.342,5.2,0.807,0.304,6.4,0.718,0.426,8.7,2.875,0.1,0.365,96.62,0.25,0.0,0.0,100,8695,96.42,-1.9
2021/12/08 03:00:00,0.342,5.0,0.809,0.304,6.4,0.719,0.426,8.6,2.877,-0.3,0.369,96.63,0.23,0.0,0.0,100,8685,96.42,-2.6
2021/12/08 04:00:00,0.342,4.8,0.807,0.304,6.3,0.719,0.426,8.6,2.877,-0.6,0.369,96.64,0.22,0.0,0.0,100,8675,96.43,-2.2
2021/12/08 05:00:00,0.342,4.6,0.808,0.304,6.3,0.721,0.426,8.6,2.871,-0.8,0.378,96.64,0.2,0.0,0.0,100,8672,96.43,-3.0
2021/12/08 06:00:00,0.342,4.5,0.811,0.304,6.2,0.717,0.425,8.6,2.871,-1.1,0.375,96.65,0.19,0.0,0.0,100,8665,96.44,-2.6
2021/12/08 07:00:00,0.342,4.4,0.813,0.304,6.1,0.719,0.425,8.6,2.865,-1.7,0.379,96.63,0.16,0.0,0.0,100,8640,96.41,-3.2
2021/12/08 08:00:00,0.342,4.3,0.812,0.304,6.0,0.719,0.425,8.5,2.859,-2.1,0.38,96.62,0.14,0.0,0.0,100,8639,96.4,-3.7
2021/12/08 09:00:00,0.342,4.2,0.812,0.304,5.9,0.72,0.425,8.5,2.866,-1.9,0.384,96.6,0.15,0.0,0.0,100,8640,96.38,-4.0
2021/12/08 10:00:00,0.341,4.1,0.811,0.304,5.9,0.718,0.425,8.5,2.866,-1.2,0.391,96.57,0.17,0.0,0.0,100,8633,96.35,-3.4
2021/12/08 11:00:00,0.341,4.0,0.813,0.304,5.8,0.72,0.425,8.5,2.873,-1.2,0.381,96.58,0.18,0.0,0.0,100,8630,96.37,-2.4
2021/12/08 12:00:00,0.341,3.9,0.812,0.304,5.7,0.719,0.425,8.4,2.874,-1.9,0.38,96.58,0.15,0.0,0.0,100,8627,96.35,-3.4
2021/12/08 13:00:00,0.341,3.8,0.812,0.304,5.6,0.717,0.425,8.4,2.875,-0.7,0.387,96.56,0.2,0.0,0.0,100,8624,96.35,-2.5
2021/12/08 14:00:00,0.341,3.8,0.813,0.304,5.6,0.717,0.425,8.4,2.875,-0.8,0.39,96.58,0.19,0.0,0.0,100,8620,96.37,-2.3
2021/12/08 15:00:00,0.341,3.7,0.809,0.304,5.5,0.718,0.425,8.4,2.883,0.8,0.405,96.57,0.24,0.0,0.0,100,8632,96.39,0.0
2021/12/08 16:00:00,0.341,3.7,0.813,0.304,5.5,0.718,0.425,8.3,2.876,4.5,0.424,96.59,0.42,0.0,0.0,100,8691,96.47,4.7
2021/12/08 17:00:00,0.341,3.7,0.813,0.304,5.4,0.716,0.425,8.3,2.876,8.8,0.422,96.6,0.71,0.0,0.0,100,8757,96.55,10.2
2021/12/08 18:00:00,0.341,3.8,0.811,0.304,5.4,0.716,0.425,8.2,2.877,11.5,0.419,96.51,0.94,0.0,0.0,100,8799,96.48,14.6
2021/12/08 19:00:00,0.341,4.1,0.807,0.304,5.4,0.716,0.425,8.2,2.871,14.1,0.412,96.34,1.19,0.0,0.0,100,8816,96.33,17.4
2021/12/08 20:00:00,0.34,4.7,0.802,0.304,5.4,0.716,0.425,8.2,2.865,15.2,0.414,96.26,1.32,0.0,0.0,100,8810,96.23,18.8
2021/12/08 21:00:00,0.34,5.3,0.798,0.304,5.6,0.714,0.425,8.1,2.867,15.5,0.431,96.15,1.33,0.0,0.0,100,8794,96.12,18.9
2021/12/08 22:00:00,0.34,5.8,0.799,0.304,5.8,0.714,0.425,8.1,2.86,15.0,0.435,96.05,1.27,0.0,0.0,100,8784,96.02,17.7
2021/12/08 23:00:00,0.34,6.2,0.8,0.304,6.0,0.715,0.425,8.1,2.861,12.5,0.435,95.98,1.02,0.0,0.0,100,8734,95.95,14.7
2021/12/09 00:00:00,0.339,6.3,0.802,0.304,6.2,0.715,0.425,8.1,2.848,9.9,0.431,95.89,0.79,0.0,0.0,100,8703,95.85,10.4
2021/12/09 01:00:00,0.339,6.3,0.804,0.304,6.4,0.715,0.425,8.1,2.848,9.2,0.463,95.82,0.7,0.0,0.0,100,8685,95.76,9.0
2021/12/09 02:00:00,0.339,6.2,0.804,0.303,6.5,0.714,0.425,8.1,2.848,9.0,0.509,95.72,0.64,0.0,0.0,100,8673,95.66,8.8
2021/12/09 03:00:00,0.339,6.2,0.806,0.303,6.6,0.714,0.425,8.1,2.855,8.3,0.542,95.71,0.55,0.0,0.0,100,8658,95.64,8.2
2021/12/09 04:00:00,0.339,6.2,0.809,0.303,6.6,0.714,0.425,8.1,2.868,7.4,0.562,95.62,0.47,0.0,0.0,100,8646,95.54,7.2
2021/12/09 05:00:00,0.339,6.1,0.805,0.303,6.6,0.714,0.425,8.1,2.861,7.2,0.582,95.49,0.44,0.0,0.0,100,8637,95.4,7.0
2021/12/09 06:00:00,0.339,6.1,0.805,0.303,6.6,0.714,0.425,8.1,2.875,7.7,0.615,95.33,0.43,0.0,0.0,100,8626,95.25,7.4
2021/12/09 07:00:00,0.339,6.1,0.805,0.303,6.7,0.714,0.425,8.1,2.874,7.3,0.649,95.22,0.37,0.0,0.0,100,8605,95.14,7.2
2021/12/09 08:00:00,0.339,6.1,0.806,0.303,6.7,0.714,0.425,8.1,2.874,6.6,0.688,95.1,0.29,0.0,0.0,100,8599,95.0,6.3
2021/12/09 09:00:00,0.339,6.0,0.806,0.303,6.7,0.714,0.425,8.1,2.881,6.7,0.765,95.02,0.22,0.0,0.0,100,8595,94.93,6.0
2021/12/09 10:00:00,0.339,6.0,0.808,0.303,6.7,0.716,0.425,8.2,2.88,6.7,0.822,95.06,0.16,0.0,0.0,100,8587,94.95,6.0
2021/12/09 11:00:00,0.339,6.0,0.809,0.303,6.7,0.715,0.425,8.2,2.88,5.9,0.816,95.07,0.11,0.0,0.0,100,8580,94.94,5.1
2021/12/09 12:00:00,0.338,6.0,0.809,0.303,6.7,0.715,0.425,8.2,2.873,5.3,0.804,95.13,0.09,0.0,0.0,100,8576,95.0,4.4
2021/12/09 13:00:00,0.338,5.9,0.809,0.303,6.7,0.715,0.425,8.2,2.873,4.9,0.784,95.19,0.08,0.0,0.0,100,8571,95.06,3.9
2021/12/09 14:00:00,0.338,5.9,0.809,0.303,6.7,0.716,0.425,8.2,2.873,4.1,0.748,95.3,0.07,0.0,0.0,100,8564,95.16,3.1
2021/12/09 15:00:00,0.338,5.8,0.812,0.303,6.7,0.715,0.425,8.2,2.879,5.3,0.767,95.38,0.12,0.0,0.0,100,8569,95.25,4.6
2021/12/09 16:00:00,0.338,5.7,0.81,0.303,6.7,0.715,0.425,8.2,2.879,8.4,0.727,95.48,0.38,0.0,0.0,100,8620,95.4,9.0
2021/12/09 17:00:00,0.338,5.8,0.81,0.303,6.6,0.715,0.425,8.2,2.879,11.6,0.664,95.58,0.7,0.0,0.0,100,8688,95.53,12.7
2021/12/09 18:00:00,0.338,6.0,0.808,0.303,6.6,0.715,0.425,8.2,2.879,14.3,0.612,95.58,1.01,0.0,0.0,100,8750,95.54,16.2
2021/12/09 19:00:00,0.338,6.4,0.807,0.303,6.7,0.715,0.425,8.2,2.878,16.5,0.592,95.58,1.28,0.0,0.0,100,8784,95.54,18.9
2021/12/09 20:00:00,0.337,6.8,0.803,0.303,6.8,0.715,0.425,8.2,2.871,17.2,0.574,95.59,1.39,0.0,0.0,100,8787,95.55,20.5
2021/12/09 21:00:00,0.337,7.4,0.799,0.303,6.9,0.715,0.425,8.2,2.871,17.6,0.568,95.6,1.45,0.0,0.0,100,8760,95.56,21.4
2021/12/09 22:00:00,0.337,7.8,0.798,0.302,7.1,0.714,0.425,8.2,2.865,17.8,0.545,95.69,1.5,0.0,0.0,100,8747,95.65,21.3
2021/12/09 23:00:00,0.337,8.0,0.8,0.302,7.3,0.712,0.425,8.2,2.859,16.8,0.528,95.79,1.38,0.0,0.0,100,8695,95.76,19.7
2021/12/10 00:00:00,0.337,8.1,0.803,0.302,7.5,0.714,0.425,8.2,2.858,13.3,0.519,95.85,1.01,0.0,0.0,100,8660,95.83,14.2
2021/12/10 01:00:00,0.337,8.0,0.804,0.302,7.7,0.713,0.425,8.3,2.857,12.2,0.532,95.87,0.89,0.0,0.0,100,8640,95.84,11.5
2021/12/10 02:00:00,0.337,7.9,0.804,0.302,7.8,0.713,0.425,8.3,2.87,11.3,0.544,95.9,0.79,0.0,0.0,100,8627,95.86,10.8
2021/12/10 03:00:00,0.336,7.8,0.805,0.302,7.8,0.713,0.425,8.3,2.877,9.7,0.546,95.93,0.65,0.0,0.0,100,8617,95.87,9.2
2021/12/10 04:00:00,0.336,7.7,0.807,0.302,7.8,0.713,0.425,8.3,2.876,8.4,0.558,95.91,0.55,0.0,0.0,100,8604,95.83,7.6
