z6-12548,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8, 
# Records: 1219,,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,ATMOS 14 Humidity/Temp/Barometer,ATMOS 14 Humidity/Temp/Barometer,ATMOS 14 Humidity/Temp/Barometer,ATMOS 14 Humidity/Temp/Barometer,ECRN-100 Precipitation,ECRN-100 Precipitation,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Air Temperature,raw  Vapor Pressure,raw  Atmospheric Pressure,raw  VPD,raw  Precipitation,raw  Max Precip Rate,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
2021/08/01 07:00:00,1216,22800,7800,2096,24326,7851,2360,25470,7630,2561,7092,2476,9788,0.0,0,0,2100,8206,9779,7050,UTC+00:00
2021/08/01 08:00:00,1217,22800,7763,2094,24324,7825,2361,25474,7630,2561,7098,2485,9790,0.0,0,0,2100,8200,9781,7057,UTC+00:00
2021/08/01 09:00:00,1218,22800,7732,2094,24320,7801,2361,25478,7630,2561,7084,2463,9792,0.0,0,0,2100,8191,9782,7047,UTC+00:00
2021/08/01 10:00:00,1219,22800,7703,2093,24317,7779,2361,25484,7630,2562,7010,2353,9789,0.0,0,0,2100,8182,9779,6967,UTC+00:00
2021/08/01 11:00:00,1220,22798,7671,2093,24315,7758,2358,25487,7630,2563,6902,2200,9792,0.0,0,0,2100,8173,9784,6836,UTC+00:00
2021/08/01 12:00:00,1221,22792,7633,2093,24311,7737,2359,25492,7630,2564,6805,2069,9800,0.0,0,0,2100,8165,9790,6733,UTC+00:00
2021/08/01 13:00:00,1222,22789,7593,2091,24307,7714,2354,25496,7622,2565,6892,2187,9804,0.0,0,0,2100,8158,9795,6849,UTC+00:00
2021/08/01 14:00:00,1223,22794,7564,2090,24305,7691,2356,25499,7620,2565,7176,2427,9806,0.17662328117734916,0,0,2100,8162,9797,7178,UTC+00:00
2021/08/01 15:00:00,1224,22796,7562,2088,24302,7669,2357,25500,7620,2564,7383,2267,9805,0.6847242462472378,0,0,2100,8181,9798,7472,UTC+00:00
2021/08/01 16:00:00,1225,22804,7597,2087,24292,7653,2356,25488,7617,2561,7562,2130,9803,1.154879278030064,0,0,2100,8222,9796,7731,UTC+00:00
2021/08/01 17:00:00,1226,22816,7667,2086,24280,7642,2353,25462,7610,2556,7728,2038,9804,1.584731154542303,0,0,2100,8279,9797,7940,UTC+00:00
2021/08/01 18:00:00,1227,22826,7767,2082,24269,7646,2351,25433,7610,2554,7812,1965,9803,1.8399652521841763,0,0,2100,8330,9796,8059,UTC+00:00
2021/08/01 19:00:00,1228,22838,7881,2082,24257,7662,2346,25408,7604,2551,7820,1784,9800,2.0387308174303307,0,0,2100,8369,9793,8081,UTC+00:00
2021/08/01 20:00:00,1229,22836,7976,2080,24246,7687,2344,25382,7600,2551,7849,1701,9798,2.1867390340249324,0,0,2100,8396,9792,8126,UTC+00:00
2021/08/01 21:00:00,1230,22831,8056,2077,24237,7719,2338,25358,7596,2548,7838,1578,9794,2.2849681268850173,0,0,2100,8415,9788,8110,UTC+00:00
2021/08/01 22:00:00,1231,22822,8111,2078,24227,7754,2334,25336,7590,2544,7829,1570,9791,2.2728035323402116,0,0,2100,8413,9785,8097,UTC+00:00
2021/08/01 23:00:00,1232,22803,8138,2076,24220,7787,2334,25317,7590,2544,7755,1721,9789,1.9594571606590483,0,0,2100,8391,9784,8004,UTC+00:00
2021/08/02 00:00:00,1233,22788,8124,2077,24217,7817,2335,25314,7590,2544,7607,1749,9789,1.6246284250703664,0,0,2100,8369,9784,7753,UTC+00:00
2021/08/02 01:00:00,1234,22771,8078,2078,24215,7838,2335,25319,7588,2543,7462,1831,9788,1.2639271310319544,0,0,2100,8342,9783,7506,UTC+00:00
2021/08/02 02:00:00,1235,22758,8013,2076,24212,7850,2334,25325,7580,2544,7145,1813,9791,0.7417160973004531,0,0,2100,8327,9788,7132,UTC+00:00
2021/08/02 03:00:00,1236,22745,7935,2074,24206,7846,2333,25331,7581,2546,6807,1799,9799,0.2724287929342002,0,0,2100,8311,9794,6760,UTC+00:00
2021/08/02 04:00:00,1237,22739,7852,2074,24203,7831,2333,25336,7590,2549,6610,1738,9806,0.0904560406138879,0,0,2100,8298,9800,6538,UTC+00:00
2021/08/02 05:00:00,1238,22729,7774,2071,24197,7809,2332,25340,7590,2551,6478,1656,9809,0.024004480285315877,0,0,2100,8287,9802,6397,UTC+00:00
2021/08/02 06:00:00,1240,22721,7701,2069,24193,7782,2332,25344,7590,2551,6410,1605,9810,0.0027468731857021034,0,0,2100,8269,9803,6332,UTC+00:00
2021/08/02 07:00:00,1241,22715,7635,2068,24191,7752,2326,25348,7590,2552,6336,1532,9808,0.00023100084921945374,0,0,2100,8260,9801,6247,UTC+00:00
2021/08/02 08:00:00,1242,22709,7575,2068,24187,7720,2329,25350,7590,2552,6250,1449,9804,0.0,0,0,2100,8256,9796,6161,UTC+00:00
2021/08/02 09:00:00,1243,22709,7519,2064,24184,7687,2329,25350,7590,2553,6215,1417,9802,0.0,0,0,2100,8248,9795,6104,UTC+00:00
2021/08/02 10:00:00,1244,22707,7469,2063,24181,7655,2326,25352,7590,2555,6177,1381,9804,0.0,0,0,2100,8241,9795,6070,UTC+00:00
2021/08/02 11:00:00,1245,22704,7421,2059,24179,7622,2324,25351,7590,2557,6158,1364,9808,0.0,0,0,2100,8235,9798,6047,UTC+00:00
2021/08/02 12:00:00,1246,22703,7378,2058,24175,7591,2323,25352,7590,2556,6124,1333,9812,0.0,0,0,2100,8225,9801,6022,UTC+00:00
2021/08/02 13:00:00,1247,22707,7339,2058,24172,7561,2323,25355,7581,2557,6361,1562,9813,0.0,0,0,2100,8222,9804,6293,UTC+00:00
2021/08/02 14:00:00,1248,22711,7313,2056,24169,7532,2321,25363,7580,2557,6798,1966,9814,0.09374046859004248,0,0,2100,8229,9806,6786,UTC+00:00
2021/08/02 15:00:00,1249,22718,7317,2057,24165,7506,2323,25367,7576,2556,7109,2016,9809,0.4829316897769109,0,0,2100,8249,9804,7217,UTC+00:00
2021/08/02 16:00:00,1250,22732,7365,2053,24159,7488,2320,25353,7570,2554,7418,2009,9808,1.005437322976051,0,0,2100,8290,9802,7572,UTC+00:00
2021/08/02 17:00:00,1251,22743,7455,2049,24152,7480,2315,25330,7568,2552,7583,1862,9806,1.4640384297948303,0,0,2100,8338,9801,7812,UTC+00:00
2021/08/02 18:00:00,1252,22760,7577,2047,24144,7484,2315,25307,7560,2549,7643,1843,9804,1.6031284187707877,0,0,2100,8371,9798,7926,UTC+00:00
2021/08/02 19:00:00,1253,22767,7697,2046,24138,7501,2314,25286,7554,2545,7732,1797,9798,1.8342329693612258,0,0,2100,8396,9792,8029,UTC+00:00
2021/08/02 20:00:00,1254,22774,7805,2045,24131,7531,2312,25261,7550,2544,7770,1760,9792,1.9528727116207973,0,0,2100,8406,9787,8094,UTC+00:00
2021/08/02 21:00:00,1255,22773,7895,2045,24124,7567,2307,25240,7542,2543,7806,1766,9787,2.0256883876196916,0,0,2100,8415,9781,8126,UTC+00:00
2021/08/02 22:00:00,1256,22761,7962,2045,24119,7607,2304,25219,7540,2541,7800,1771,9782,2.0074519582726404,0,0,2100,8409,9776,8110,UTC+00:00
2021/08/02 23:00:00,1257,22747,8001,2045,24116,7648,2305,25208,7530,2540,7687,1709,9777,1.8275842091498498,0,0,2100,8394,9772,7921,UTC+00:00
2021/08/03 00:00:00,1258,22729,7998,2045,24113,7684,2305,25198,7530,2540,7646,1728,9776,1.7242310355130155,0,0,2100,8373,9771,7772,UTC+00:00
2021/08/03 01:00:00,1259,22714,7967,2043,24113,7711,2306,25204,7530,2540,7450,2015,9775,1.0577912196509578,0,0,2100,8349,9769,7542,UTC+00:00
2021/08/03 02:00:00,1260,22702,7916,2045,24112,7728,2306,25209,7530,2542,7035,2034,9776,0.353603569815919,0,0,2100,8327,9771,7096,UTC+00:00
2021/08/03 03:00:00,1261,22691,7848,2043,24112,7730,2306,25212,7523,2544,6721,1836,9782,0.12608189405531123,0,0,2100,8310,9775,6709,UTC+00:00
2021/08/03 04:00:00,1262,22674,7773,2043,24107,7726,2306,25217,7526,2545,6776,1804,9785,0.22741224195798782,0,0,2100,8302,9781,6606,UTC+00:00
2021/08/03 05:00:00,1263,22669,7700,2041,24103,7709,2302,25221,7530,2545,6735,1754,9786,0.22552962883547423,0,0,2100,8292,9781,6591,UTC+00:00
2021/08/03 06:00:00,1265,22662,7635,2037,24100,7688,2303,25223,7530,2546,6716,1749,9787,0.20688334839736444,0,0,2100,8273,9781,6549,UTC+00:00
2021/08/03 07:00:00,1266,22656,7575,2038,24097,7661,2304,25227,7530,2546,6578,1665,9787,0.12644845339418165,0,0,2100,8263,9780,6468,UTC+00:00
2021/08/03 08:00:00,1267,22655,7522,2037,24092,7635,2302,25230,7530,2547,6375,1549,9787,0.02263168860060283,0,0,2100,8257,9779,6297,UTC+00:00
2021/08/03 09:00:00,1268,22653,7472,2037,24090,7607,2300,25232,7530,2547,6322,1517,9783,0.0013005508058847592,0,0,2100,8249,9775,6217,UTC+00:00
2021/08/03 10:00:00,1269,22649,7425,2036,24087,7579,2304,25234,7530,2547,6328,1525,9784,0.0,0,0,2100,8241,9775,6210,UTC+00:00
2021/08/03 11:00:00,1270,22648,7381,2035,24084,7551,2299,25235,7530,2549,6289,1487,9785,0.0,0,0,2100,8237,9776,6178,UTC+00:00
2021/08/03 12:00:00,1271,22647,7342,2034,24082,7523,2301,25234,7530,2549,6212,1413,9788,0.0,0,0,2100,8227,9779,6111,UTC+00:00
2021/08/03 13:00:00,1272,22648,7306,2033,24079,7498,2298,25239,7522,2550,6380,1581,9794,0.0,0,0,2100,8224,9785,6311,UTC+00:00
2021/08/03 14:00:00,1273,22651,7282,2032,24075,7473,2296,25243,7520,2550,6862,2031,9793,0.11312983454004799,0,0,2100,8232,9786,6817,UTC+00:00
2021/08/03 15:00:00,1274,22663,7292,2030,24072,7450,2298,25239,7520,2550,7279,2084,9790,0.6880576000573608,0,0,2100,8251,9785,7307,UTC+00:00
2021/08/03 16:00:00,1275,22675,7344,2029,24067,7434,2293,25225,7512,2550,7494,1977,9787,1.177639033047533,0,0,2100,8292,9781,7670,UTC+00:00
2021/08/03 17:00:00,1276,22693,7439,2026,24060,7430,2293,25202,7510,2546,7616,1785,9785,1.6066273839856067,0,0,2100,8340,9779,7884,UTC+00:00
2021/08/03 18:00:00,1277,22711,7562,2023,24054,7436,2293,25176,7506,2541,7687,1757,9781,1.77958420914985,0,0,2100,8378,9775,7982,UTC+00:00
2021/08/03 19:00:00,1278,22724,7697,2020,24047,7459,2291,25151,7500,2541,7776,1728,9776,1.9979085187558032,0,0,2100,8412,9770,8087,UTC+00:00
2021/08/03 20:00:00,1279,22732,7824,2021,24042,7492,2289,25126,7497,2539,7827,1665,9769,2.1733350012620805,0,0,2100,8430,9765,8159,UTC+00:00
2021/08/03 21:00:00,1280,22728,7928,2020,24037,7533,2282,25101,7490,2535,7864,1671,9765,2.2507407613377595,0,0,2100,8428,9762,8215,UTC+00:00
2021/08/03 22:00:00,1281,22714,8001,2017,24034,7580,2280,25078,7490,2534,7869,1681,9763,2.252132158608252,0,0,2100,8423,9759,8199,UTC+00:00
2021/08/03 23:00:00,1282,22697,8033,2018,24031,7627,2283,25061,7482,2532,7795,1642,9759,2.1254524135503523,0,0,2100,8401,9756,8052,UTC+00:00
2021/08/04 00:00:00,1283,22680,8023,2018,24027,7668,2283,25053,7480,2532,7696,1673,9759,1.8823397437677531,0,0,2100,8376,9755,7859,UTC+00:00
2021/08/04 01:00:00,1284,22662,7984,2020,24028,7698,2278,25056,7480,2535,7481,1740,9758,1.3902607438276362,0,0,2100,8349,9754,7550,UTC+00:00
2021/08/04 02:00:00,1285,22650,7926,2021,24027,7715,2276,25060,7480,2534,7104,1828,9761,0.6632688504481263,0,0,2100,8330,9757,7131,UTC+00:00
2021/08/04 03:00:00,1286,22637,7853,2020,24026,7720,2277,25065,7480,2535,6973,1771,9767,0.5266987494696269,0,0,2100,8314,9764,6885,UTC+00:00
2021/08/04 04:00:00,1287,22619,7780,2017,24022,7710,2274,25068,7480,2535,7056,1707,9769,0.711746185475026,0,0,2100,8303,9767,6924,UTC+00:00
2021/08/04 05:00:00,1288,22612,7718,2017,24020,7695,2275,25070,7480,2536,7014,1651,9768,0.7058128032994075,0,0,2100,8293,9766,6918,UTC+00:00
2021/08/04 06:00:00,1290,22608,7663,2017,24017,7674,2283,25074,7486,2539,7007,1616,9769,0.7306268183451321,0,0,2100,8276,9767,6904,UTC+00:00
2021/08/04 07:00:00,1291,22605,7612,2016,24015,7653,2285,25078,7490,2540,6859,1635,9769,0.5051073945330999,0,0,2100,8265,9766,6759,UTC+00:00
2021/08/04 08:00:00,1292,22606,7564,2015,24012,7630,2283,25081,7490,2541,6864,1650,9769,0.4968151429407319,0,0,2100,8258,9766,6750,UTC+00:00
2021/08/04 09:00:00,1293,22603,7521,2012,24010,7605,2281,25083,7490,2541,6886,1697,9771,0.47954874847420736,0,0,2100,8251,9767,6779,UTC+00:00
2021/08/04 10:00:00,1294,22605,7487,2011,24008,7581,2283,25086,7490,2540,6860,1721,9773,0.4204474719806832,0,0,2100,8243,9770,6784,UTC+00:00
2021/08/04 11:00:00,1295,22602,7458,2011,24006,7559,2279,25089,7490,2542,6800,1745,9777,0.3173328621940117,0,0,2100,8235,9772,6727,UTC+00:00
2021/08/04 12:00:00,1296,22600,7430,2012,24004,7537,2272,25091,7490,2542,6745,1777,9783,0.21507550875927173,0,0,2100,8225,9776,6661,UTC+00:00
2021/08/04 13:00:00,1297,22598,7402,2011,24002,7517,2279,25094,7490,2543,6858,1882,9786,0.2567680525160292,0,0,2100,8220,9780,6786,UTC+00:00
2021/08/04 14:00:00,1298,22597,7390,2011,24000,7498,2281,25094,7490,2543,7040,1978,9786,0.41698643750891784,0,0,2100,8217,9781,7008,UTC+00:00
2021/08/04 15:00:00,1299,22606,7392,2008,23997,7484,2280,25090,7490,2543,7280,2026,9784,0.7477385323295058,0,0,2100,8238,9778,7324,UTC+00:00
2021/08/04 16:00:00,1300,22613,7426,2008,23993,7470,2279,25076,7485,2540,7510,1937,9783,1.2478707245349467,0,0,2100,8273,9777,7661,UTC+00:00
2021/08/04 17:00:00,1301,22629,7502,2005,23986,7470,2277,25053,7480,2539,7671,1882,9782,1.62145423409091,0,0,2100,8314,9775,7891,UTC+00:00
2021/08/04 18:00:00,1302,22638,7606,2004,23981,7473,2276,25032,7480,2537,7820,1878,9777,1.944730817430331,0,0,2100,8357,9771,8085,UTC+00:00
2021/08/04 19:00:00,1303,22649,7726,2001,23974,7491,2273,25006,7474,2532,7920,1950,9769,2.10098292992714,0,0,2100,8390,9764,8246,UTC+00:00
2021/08/04 20:00:00,1304,22664,7850,1999,23969,7519,2272,24980,7470,2529,7986,1968,9764,2.2400582544483942,0,0,2100,8409,9759,8320,UTC+00:00
2021/08/04 21:00:00,1305,22664,7956,2000,23964,7558,2270,24952,7470,2527,8037,2017,9758,2.3160447828693314,0,0,2100,8410,9753,8377,UTC+00:00
2021/08/04 22:00:00,1306,22651,8029,1999,23962,7602,2267,24929,7469,2525,8013,2040,9752,2.233830398631442,0,0,2100,8396,9747,8332,UTC+00:00
2021/08/04 23:00:00,1307,22632,8059,1998,23959,7647,2265,24911,7460,2522,7960,1999,9749,2.146557681500806,0,0,2100,8380,9744,8206,UTC+00:00
2021/08/05 00:00:00,1308,22612,8049,1999,23956,7686,2267,24902,7460,2521,7869,1974,9746,1.959132158608252,0,0,2100,8353,9741,8033,UTC+00:00
2021/08/05 01:00:00,1309,22598,8012,1998,23955,7713,2264,24904,7460,2524,7733,1941,9745,1.6923611419507776,0,0,2100,8327,9741,7802,UTC+00:00
2021/08/05 02:00:00,1310,22584,7957,1997,23956,7730,2266,24908,7460,2525,7532,1905,9750,1.3218525324905424,0,0,2100,8307,9744,7526,UTC+00:00
2021/08/05 03:00:00,1311,22565,7891,1999,23954,7730,2267,24912,7460,2526,7360,1929,9752,0.9821367205393157,0,0,2100,8289,9748,7308,UTC+00:00
2021/08/05 04:00:00,1312,22558,7826,1996,23952,7728,2266,24916,7467,2528,7391,1867,9755,1.0989571739606037,0,0,2100,8279,9751,7287,UTC+00:00
2021/08/05 05:00:00,1313,22546,7768,1996,23949,7715,2268,24919,7470,2528,7363,1874,9754,1.0424029114187077,0,0,2100,8267,9750,7277,UTC+00:00
2021/08/05 06:00:00,1315,22541,7718,1995,23949,7697,2269,24921,7470,2529,7372,1880,9754,1.0522515037639173,0,0,2100,8248,9750,7294,UTC+00:00
2021/08/05 07:00:00,1316,22537,7674,1991,23946,7677,2269,24925,7470,2528,7371,1836,9752,1.0944868378369816,0,0,2100,8239,9747,7294,UTC+00:00
2021/08/05 08:00:00,1317,22540,7637,1993,23944,7657,2267,24926,7477,2529,7336,1847,9749,1.0223057107109734,0,0,2100,8228,9744,7275,UTC+00:00
2021/08/05 09:00:00,1318,22537,7604,1993,23942,7637,2266,24930,7480,2529,7264,1881,9747,0.8659503510955362,0,0,2100,8221,9743,7223,UTC+00:00
2021/08/05 10:00:00,1319,22537,7576,1992,23940,7617,2269,24932,7480,2529,7223,1923,9745,0.7563362925018953,0,0,2100,8212,9740,7174,UTC+00:00
2021/08/05 11:00:00,1320,22535,7551,1992,23938,7599,2268,24935,7480,2528,7213,1952,9746,0.7110677249735162,0,0,2100,8206,9741,7152,UTC+00:00
2021/08/05 12:00:00,1321,22538,7528,1992,23938,7582,2265,24937,7480,2529,7206,1952,9748,0.6997312312771831,0,0,2100,8196,9744,7139,UTC+00:00
2021/08/05 13:00:00,1322,22534,7507,1991,23935,7565,2263,24938,7480,2530,7244,1993,9752,0.7207836558812455,0,0,2100,8192,9747,7176,UTC+00:00
2021/08/05 14:00:00,1323,22535,7493,1991,23934,7550,2265,24937,7480,2532,7313,2044,9755,0.7857119589134749,0,0,2100,8191,9749,7286,UTC+00:00
2021/08/05 15:00:00,1324,22541,7499,1991,23932,7535,2267,24935,7480,2532,7466,2076,9755,1.0263366768594455,0,0,2100,8200,9748,7471,UTC+00:00
2021/08/05 16:00:00,1325,22545,7521,1991,23930,7528,2267,24929,7480,2532,7557,2124,9754,1.1511453178170465,0,0,2100,8212,9747,7602,UTC+00:00
2021/08/05 17:00:00,1326,22550,7556,1987,23926,7520,2266,24917,7480,2528,7808,2234,9752,1.562109511203551,0,0,2100,8243,9746,7917,UTC+00:00
2021/08/05 18:00:00,1327,22559,7618,1986,23923,7525,2266,24904,7470,2527,7787,2257,9749,1.492911248650417,0,0,2100,8240,9744,7950,UTC+00:00
2021/08/05 19:00:00,1328,22557,7667,1985,23922,7534,2266,24898,7470,2528,7823,2255,9746,1.5744115353734256,0,0,2100,8257,9740,7916,UTC+00:00
2021/08/05 20:00:00,1329,22552,7704,1986,23916,7547,2264,24879,7470,2527,8099,2124,9742,2.3653357380767566,0,0,2100,8278,9735,8239,UTC+00:00
2021/08/05 21:00:00,1330,22558,7768,1983,23912,7564,2264,24860,7470,2525,8188,2188,9737,2.5342650789116647,0,0,2100,8282,9729,8380,UTC+00:00
2021/08/05 22:00:00,1331,22568,7825,1982,23910,7584,2262,24852,7470,2525,8165,2787,9732,1.8740838021929882,0,0,2100,8273,9724,8333,UTC+00:00
2021/08/05 23:00:00,1332,22564,7859,1982,23909,7608,2261,24842,7461,2525,8282,2577,9725,2.4026374812760976,0,0,2100,8282,9718,8413,UTC+00:00
2021/08/06 00:00:00,1333,22557,7883,1982,23905,7631,2260,24831,7460,2525,8056,2294,9724,2.0864285568330563,0,0,2100,8263,9718,8355,UTC+00:00
2021/08/06 01:00:00,1334,22546,7888,1982,23905,7652,2254,24830,7460,2525,7596,2069,9725,1.2827430303364027,0,0,2100,8241,9720,7722,UTC+00:00
2021/08/06 02:00:00,1335,22534,7856,1983,23906,7668,2254,24833,7460,2526,7482,2071,9726,1.0611301337007557,0,0,2100,8227,9720,7462,UTC+00:00
2021/08/06 03:00:00,1336,22527,7802,1982,23905,7679,2255,24837,7460,2526,7510,2061,9727,1.1238707245349469,0,0,2100,8216,9721,7410,UTC+00:00
2021/08/06 04:00:00,1337,22514,7749,1981,23902,7671,2256,24839,7460,2526,7539,2175,9732,1.065311386413983,0,0,2100,8203,9726,7430,UTC+00:00
2021/08/06 05:00:00,1338,22503,7706,1982,23902,7662,2251,24841,7460,2526,7454,2325,9735,0.7551544297362551,0,0,2100,8193,9728,7391,UTC+00:00
2021/08/06 06:00:00,1340,22502,7667,1982,23901,7647,2253,24844,7469,2527,7383,2311,9735,0.6407242462472378,0,0,2100,8175,9728,7311,UTC+00:00
2021/08/06 07:00:00,1341,22499,7630,1981,23900,7633,2260,24846,7470,2528,7338,2214,9730,0.6587714337758248,0,0,2100,8165,9723,7244,UTC+00:00
2021/08/06 08:00:00,1342,22495,7595,1980,23897,7614,2262,24850,7470,2528,7244,2189,9726,0.5247836558812455,0,0,2100,8159,9720,7163,UTC+00:00
2021/08/06 09:00:00,1343,22492,7561,1978,23894,7596,2263,24852,7470,2529,7179,2116,9725,0.49239944457786455,0,0,2100,8155,9720,7095,UTC+00:00
2021/08/06 10:00:00,1344,22487,7529,1978,23892,7578,2263,24854,7470,2528,7128,2030,9727,0.498239052851575,0,0,2100,8143,9721,7042,UTC+00:00
2021/08/06 11:00:00,1345,22487,7500,1978,23891,7560,2259,24858,7470,2528,7085,2017,9729,0.44533740568371094,0,0,2100,8137,9724,6996,UTC+00:00
2021/08/06 12:00:00,1346,22483,7472,1977,23889,7543,2260,24858,7470,2529,7077,2057,9729,0.3932440557557393,0,0,2100,8129,9723,6981,UTC+00:00
2021/08/06 13:00:00,1347,22484,7448,1976,23888,7525,2259,24860,7470,2529,7154,2145,9737,0.42383139542910353,0,0,2100,8127,9730,7103,UTC+00:00
2021/08/06 14:00:00,1348,22483,7432,1973,23887,7507,2253,24860,7470,2530,7319,2267,9744,0.5729944074847015,0,0,2100,8127,9736,7353,UTC+00:00
2021/08/06 15:00:00,1349,22492,7445,1973,23885,7495,2251,24854,7470,2530,7537,2402,9746,0.8344610042266418,0,0,2100,8149,9738,7676,UTC+00:00
2021/08/06 16:00:00,1350,22503,7488,1972,23882,7490,2256,24840,7466,2526,7722,2496,9740,1.1140110073584073,0,0,2100,8191,9733,7925,UTC+00:00
2021/08/06 17:00:00,1351,22518,7570,1969,23878,7490,2256,24819,7460,2524,7948,2577,9737,1.5399852448976636,0,0,2100,8242,9730,8197,UTC+00:00
2021/08/06 18:00:00,1352,22546,7688,1965,23872,7497,2254,24794,7460,2523,8137,2643,9732,1.9445347200424825,0,0,2100,8291,9724,8389,UTC+00:00
2021/08/06 19:00:00,1353,22549,7822,1962,23868,7520,2253,24762,7460,2519,8300,2561,9724,2.4692898538977692,0,0,2100,8330,9717,8566,UTC+00:00
2021/08/06 20:00:00,1354,22551,7948,1960,23863,7556,2251,24730,7453,2512,8426,2416,9718,2.981579178461764,0,0,2100,8343,9711,8705,UTC+00:00
2021/08/06 21:00:00,1355,22540,8046,1958,23858,7600,2247,24696,7450,2509,8468,2189,9711,3.3360835219823803,0,0,2100,8349,9705,8746,UTC+00:00
2021/08/06 22:00:00,1356,22520,8108,1957,23855,7648,2241,24666,7450,2504,8464,2107,9706,3.405828490415092,0,0,2100,8341,9701,8731,UTC+00:00
2021/08/06 23:00:00,1357,22497,8138,1956,23851,7693,2244,24643,7450,2503,8413,2192,9703,3.166635656685057,0,0,2100,8325,9698,8654,UTC+00:00
2021/08/07 00:00:00,1358,22473,8131,1954,23848,7734,2244,24632,7450,2502,8298,2160,9702,2.864639764337177,0,0,2100,8297,9696,8479,UTC+00:00
2021/08/07 01:00:00,1359,22458,8096,1955,23847,7762,2246,24631,7450,2504,8135,2195,9699,2.387320106850621,0,0,2100,8267,9694,8224,UTC+00:00
2021/08/07 02:00:00,1360,22442,8043,1954,23848,7779,2244,24636,7450,2504,7809,2257,9701,1.5413217589993335,0,0,2100,8247,9695,7838,UTC+00:00
2021/08/07 03:00:00,1361,22428,7978,1954,23846,7783,2242,24640,7450,2503,7742,2453,9706,1.199563733810789,0,0,2100,8232,9700,7637,UTC+00:00
2021/08/07 04:00:00,1362,22420,7914,1955,23845,7778,2241,24643,7459,2504,7690,2480,9708,1.0628264337962618,0,0,2100,8220,9702,7598,UTC+00:00
2021/08/07 05:00:00,1363,22413,7858,1953,23842,7766,2245,24648,7460,2505,7656,2573,9707,0.8996412966426082,0,0,2100,8207,9700,7576,UTC+00:00
2021/08/07 06:00:00,1365,22411,7811,1952,23839,7749,2247,24650,7465,2507,7631,2593,9710,0.828812048424282,0,0,2100,8194,9704,7553,UTC+00:00
2021/08/07 07:00:00,1366,22412,7772,1950,23837,7731,2247,24654,7470,2508,7590,2572,9712,0.7678578891473538,0,0,2100,8185,9706,7520,UTC+00:00
2021/08/07 08:00:00,1367,22401,7738,1949,23838,7712,2244,24657,7470,2509,7548,2541,9709,0.7166876761426706,0,0,2100,8176,9702,7480,UTC+00:00
2021/08/07 09:00:00,1368,22403,7706,1948,23835,7695,2241,24660,7475,2509,7507,2487,9703,0.6921830754415654,0,0,2100,8168,9696,7441,UTC+00:00
2021/08/07 10:00:00,1369,22398,7677,1949,23835,7676,2244,24663,7480,2510,7483,2442,9705,0.6920004991849997,0,0,2100,8159,9697,7408,UTC+00:00
2021/08/07 11:00:00,1370,22396,7650,1949,23833,7660,2245,24665,7480,2510,7443,2417,9708,0.642942619489022,0,0,2100,8152,9700,7386,UTC+00:00
2021/08/07 12:00:00,1371,22399,7627,1946,23832,7644,2246,24668,7480,2510,7400,2424,9703,0.5580409145261775,0,0,2100,8143,9694,7337,UTC+00:00
2021/08/07 13:00:00,1372,22397,7604,1949,23831,7627,2247,24671,7480,2510,7464,2455,9700,0.6436299681659081,0,0,2100,8138,9692,7397,UTC+00:00
2021/08/07 14:00:00,1373,22391,7590,1946,23829,7613,2245,24672,7480,2509,7515,2506,9703,0.6883698998817205,0,0,2100,8135,9695,7512,UTC+00:00
2021/08/07 15:00:00,1374,22390,7592,1945,23827,7599,2241,24667,7480,2510,7740,2594,9701,1.0542888541798248,0,0,2100,8150,9694,7776,UTC+00:00
2021/08/07 16:00:00,1375,22394,7618,1944,23824,7590,2244,24656,7480,2509,7918,2625,9697,1.4213039838279542,0,0,2100,8169,9688,7970,UTC+00:00
2021/08/07 17:00:00,1376,22401,7670,1940,23819,7590,2243,24634,7480,2507,8196,2630,9693,2.1137087912957035,0,0,2100,8224,9685,8294,UTC+00:00
2021/08/07 18:00:00,1377,22420,7761,1935,23812,7593,2243,24609,7480,2505,8399,2582,9690,2.734969935533707,0,0,2100,8271,9683,8551,UTC+00:00
2021/08/07 19:00:00,1378,22429,7875,1934,23805,7610,2242,24583,7480,2501,8484,2449,9682,3.12534078104441,0,0,2100,8291,9675,8708,UTC+00:00
2021/08/07 20:00:00,1379,22424,7972,1934,23801,7638,2240,24562,7480,2498,8490,2407,9675,3.1859104137444048,0,0,2100,8295,9668,8695,UTC+00:00
