z6-12548,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8
2021/07/07 05:00:00,0.201,30.2,0.448,0.235,29.1,1.089,0.276,24.5,2.001,23.2,2.043,97.37,0.79,0.0,0.0,100,8254,97.31,21.5
2021/07/07 06:00:00,0.2,29.4,0.448,0.234,28.8,1.086,0.276,24.6,2.004,24.4,2.026,97.38,1.04,0.0,0.0,100,8238,97.32,23.2
2021/07/07 07:00:00,0.2,28.8,0.445,0.234,28.5,1.103,0.276,24.6,2.008,24.4,2.027,97.36,1.03,0.0,0.0,100,8228,97.29,23.5
2021/07/07 08:00:00,0.199,28.3,0.445,0.234,28.2,1.1,0.276,24.7,2.007,23.8,2.025,97.29,0.93,0.0,0.0,100,8219,97.22,23.1
2021/07/07 09:00:00,0.199,27.9,0.447,0.234,28.0,1.1,0.276,24.7,2.007,23.7,2.011,97.24,0.92,0.0,0.0,100,8214,97.18,23.0
2021/07/07 10:00:00,0.199,27.5,0.447,0.234,27.7,1.101,0.276,24.7,1.997,23.3,2.011,97.25,0.85,0.0,0.0,100,8204,97.19,22.7
2021/07/07 11:00:00,0.199,27.1,0.446,0.234,27.4,1.083,0.276,24.8,2.0,22.9,2.071,97.25,0.73,0.0,0.0,100,8199,97.19,22.5
2021/07/07 12:00:00,0.198,26.8,0.445,0.234,27.2,1.091,0.276,24.8,2.002,21.7,2.255,97.27,0.34,1.0,12.0,100,8187,97.2,21.5
2021/07/07 13:00:00,0.198,26.6,0.446,0.234,27.0,1.103,0.275,24.8,2.009,21.3,2.433,97.3,0.1,0.4,12.0,100,8183,97.22,20.9
2021/07/07 14:00:00,0.198,26.4,0.446,0.234,26.7,1.101,0.275,24.8,2.014,22.5,2.571,97.33,0.15,0.2,12.0,100,8184,97.24,21.9
2021/07/07 15:00:00,0.198,26.3,0.446,0.234,26.6,1.1,0.276,24.8,2.016,24.5,2.702,97.32,0.37,0.0,0.0,100,8197,97.23,25.1
2021/07/07 16:00:00,0.198,26.6,0.445,0.234,26.4,1.101,0.276,24.8,2.018,26.4,2.685,97.31,0.74,0.0,0.0,100,8231,97.23,28.1
2021/07/07 17:00:00,0.199,27.1,0.444,0.234,26.3,1.099,0.276,24.7,2.019,27.2,2.621,97.32,0.98,0.0,0.0,100,8251,97.25,29.4
2021/07/07 18:00:00,0.199,27.7,0.441,0.234,26.3,1.099,0.276,24.7,2.016,27.4,2.637,97.33,1.0,0.0,0.0,100,8269,97.25,29.4
2021/07/07 19:00:00,0.199,28.2,0.442,0.234,26.4,1.098,0.276,24.7,2.013,29.0,2.615,97.29,1.38,0.0,0.0,100,8291,97.21,31.6
2021/07/07 20:00:00,0.2,29.0,0.443,0.234,26.6,1.092,0.275,24.7,2.005,29.0,2.561,97.25,1.46,0.0,0.0,100,8315,97.17,31.4
2021/07/07 21:00:00,0.2,29.6,0.444,0.234,26.8,1.093,0.275,24.7,2.006,28.7,2.448,97.23,1.5,0.0,0.0,100,8325,97.16,31.3
2021/07/07 22:00:00,0.199,30.2,0.447,0.234,27.1,1.096,0.275,24.6,2.009,29.1,2.39,97.21,1.64,0.0,0.0,100,8347,97.14,31.2
2021/07/07 23:00:00,0.199,30.7,0.446,0.234,27.4,1.089,0.274,24.6,2.01,29.5,2.309,97.21,1.8,0.0,0.0,100,8347,97.14,31.8
2021/07/08 00:00:00,0.199,31.1,0.444,0.235,27.6,1.07,0.274,24.6,2.011,28.6,2.246,97.18,1.67,0.0,0.0,100,8327,97.12,30.6
2021/07/08 01:00:00,0.198,31.1,0.448,0.235,27.9,1.081,0.274,24.6,2.011,26.4,2.229,97.2,1.2,0.0,0.0,100,8302,97.14,27.6
2021/07/08 02:00:00,0.196,30.6,0.452,0.235,28.1,1.093,0.274,24.6,2.011,24.9,2.155,97.26,0.98,0.0,0.0,100,8284,97.19,24.8
2021/07/08 03:00:00,0.195,29.8,0.451,0.234,28.1,1.095,0.274,24.6,2.015,22.7,2.183,97.29,0.58,0.0,0.0,100,8269,97.23,22.2
2021/07/08 04:00:00,0.195,29.1,0.452,0.234,28.0,1.096,0.274,24.6,2.01,21.1,2.119,97.33,0.38,0.0,0.0,100,8258,97.27,20.2
2021/07/08 05:00:00,0.194,28.4,0.455,0.234,27.9,1.097,0.275,24.7,2.009,18.6,2.037,97.35,0.1,0.0,0.0,100,8246,97.28,17.9
2021/07/08 06:00:00,0.193,27.6,0.453,0.234,27.6,1.092,0.275,24.7,2.003,17.1,1.923,97.37,0.02,0.0,0.0,100,8228,97.3,16.5
2021/07/08 07:00:00,0.193,27.0,0.453,0.234,27.4,1.093,0.275,24.7,2.003,16.2,1.838,97.38,0.0,0.0,0.0,100,8220,97.31,15.5
2021/07/08 08:00:00,0.193,26.4,0.453,0.234,27.1,1.103,0.275,24.7,2.003,15.4,1.748,97.39,0.0,0.0,0.0,100,8212,97.3,14.6
2021/07/08 09:00:00,0.192,25.8,0.451,0.234,26.8,1.097,0.275,24.7,2.007,14.6,1.657,97.39,0.0,0.0,0.0,100,8206,97.3,13.7
2021/07/08 10:00:00,0.191,25.2,0.453,0.234,26.5,1.104,0.275,24.7,2.016,14.0,1.596,97.38,0.0,0.0,0.0,100,8198,97.29,13.1
2021/07/08 11:00:00,0.191,24.7,0.452,0.233,26.1,1.101,0.275,24.7,2.021,13.4,1.539,97.39,0.0,0.0,0.0,100,8191,97.31,12.5
2021/07/08 12:00:00,0.191,24.3,0.451,0.233,25.8,1.1,0.275,24.7,2.021,13.5,1.545,97.41,0.0,0.0,0.0,100,8185,97.32,12.6
2021/07/08 13:00:00,0.19,23.8,0.453,0.233,25.5,1.102,0.275,24.7,2.021,17.6,1.957,97.43,0.05,0.0,0.0,100,8184,97.35,17.2
2021/07/08 14:00:00,0.19,23.7,0.452,0.233,25.2,1.099,0.275,24.7,2.02,21.4,2.132,97.42,0.42,0.0,0.0,100,8183,97.35,22.5
2021/07/08 15:00:00,0.19,23.9,0.452,0.233,25.0,1.103,0.275,24.6,2.021,23.8,2.052,97.45,0.89,0.0,0.0,100,8204,97.37,25.7
2021/07/08 16:00:00,0.191,24.6,0.45,0.233,24.8,1.101,0.275,24.6,2.018,25.1,2.014,97.47,1.17,0.0,0.0,100,8240,97.4,28.1
2021/07/08 17:00:00,0.191,25.5,0.447,0.233,24.8,1.096,0.274,24.6,2.021,26.8,2.109,97.42,1.42,0.0,0.0,100,8293,97.35,29.7
2021/07/08 18:00:00,0.192,26.7,0.444,0.233,24.9,1.09,0.274,24.5,2.014,28.0,2.112,97.39,1.68,0.0,0.0,100,8342,97.33,30.9
2021/07/08 19:00:00,0.193,28.1,0.445,0.233,25.1,1.091,0.273,24.5,2.012,29.6,2.133,97.37,2.01,0.0,0.0,100,8377,97.31,32.5
2021/07/08 20:00:00,0.193,29.6,0.447,0.234,25.6,1.085,0.273,24.4,1.997,30.4,2.127,97.32,2.21,0.0,0.0,100,8396,97.26,33.6
2021/07/08 21:00:00,0.193,30.8,0.446,0.234,26.1,1.081,0.272,24.4,2.005,31.0,2.171,97.29,2.33,0.0,0.0,100,8403,97.21,34.2
2021/07/08 22:00:00,0.192,31.9,0.447,0.235,26.7,1.072,0.272,24.3,2.003,31.3,2.137,97.26,2.42,0.0,0.0,100,8396,97.18,34.4
2021/07/08 23:00:00,0.192,32.6,0.449,0.235,27.3,1.076,0.271,24.3,2.001,31.3,2.153,97.2,2.42,0.0,0.0,100,8377,97.13,34.2
2021/07/09 00:00:00,0.191,32.9,0.45,0.235,27.8,1.075,0.271,24.3,1.993,30.9,2.095,97.14,2.38,0.0,0.0,100,8348,97.08,33.2
2021/07/09 01:00:00,0.19,32.7,0.452,0.235,28.2,1.071,0.271,24.3,1.99,29.5,2.045,97.12,2.09,0.0,0.0,100,8320,97.06,30.9
2021/07/09 02:00:00,0.188,32.1,0.455,0.235,28.5,1.074,0.271,24.3,1.998,25.3,2.178,97.14,1.05,0.0,0.0,100,8295,97.08,26.1
2021/07/09 03:00:00,0.187,31.2,0.455,0.235,28.7,1.079,0.271,24.3,2.007,21.2,2.149,97.18,0.36,0.0,0.0,100,8282,97.12,21.2
2021/07/09 04:00:00,0.186,30.3,0.456,0.234,28.6,1.081,0.271,24.4,2.006,21.0,2.169,97.21,0.32,0.0,0.0,100,8270,97.15,19.6
2021/07/09 05:00:00,0.186,29.4,0.454,0.234,28.4,1.077,0.271,24.4,2.009,22.5,2.186,97.22,0.54,0.0,0.0,100,8262,97.16,20.6
2021/07/09 06:00:00,0.185,28.6,0.457,0.234,28.2,1.084,0.271,24.4,2.013,23.0,2.195,97.22,0.61,0.0,0.0,100,8244,97.15,21.5
2021/07/09 07:00:00,0.185,28.0,0.454,0.234,27.9,1.088,0.271,24.5,2.012,22.8,2.232,97.18,0.55,0.0,0.0,100,8238,97.12,21.5
2021/07/09 08:00:00,0.185,27.5,0.454,0.234,27.6,1.09,0.271,24.5,2.012,22.7,2.247,97.19,0.52,0.0,0.0,100,8229,97.12,21.4
2021/07/09 09:00:00,0.184,27.0,0.455,0.233,27.3,1.082,0.271,24.6,2.011,23.3,2.237,97.15,0.62,0.0,0.0,100,8225,97.08,21.8
2021/07/09 10:00:00,0.184,26.6,0.453,0.233,27.0,1.094,0.271,24.6,2.01,23.3,2.244,97.14,0.61,0.0,0.0,100,8215,97.06,22.2
2021/07/09 11:00:00,0.184,26.3,0.451,0.233,26.8,1.083,0.272,24.6,2.01,23.6,2.299,97.08,0.61,0.0,0.0,100,8207,97.01,22.6
2021/07/09 12:00:00,0.184,26.0,0.452,0.233,26.5,1.084,0.272,24.6,2.01,24.1,2.402,97.16,0.6,0.0,0.0,100,8201,97.09,23.4
2021/07/09 13:00:00,0.184,25.8,0.453,0.233,26.3,1.095,0.272,24.6,2.009,25.6,2.577,97.23,0.7,0.0,0.0,100,8200,97.15,25.8
2021/07/09 14:00:00,0.184,25.9,0.453,0.233,26.1,1.096,0.272,24.6,2.014,27.9,2.73,97.29,1.03,0.0,0.0,100,8203,97.22,28.8
2021/07/09 15:00:00,0.184,26.2,0.451,0.233,26.0,1.095,0.271,24.6,2.015,28.0,2.766,97.44,1.01,0.0,0.0,100,8208,97.37,29.7
2021/07/09 16:00:00,0.185,26.7,0.45,0.233,25.9,1.095,0.271,24.6,2.016,28.8,2.802,97.35,1.15,0.0,0.0,100,8233,97.27,30.3
2021/07/09 17:00:00,0.185,27.2,0.448,0.233,25.9,1.09,0.271,24.6,2.013,30.5,2.747,97.27,1.61,0.0,0.0,100,8237,97.19,32.5
2021/07/09 18:00:00,0.185,27.9,0.446,0.233,26.0,1.091,0.271,24.5,2.015,30.8,2.818,97.05,1.62,0.0,0.0,100,8257,96.96,31.6
2021/07/09 19:00:00,0.185,28.4,0.449,0.233,26.2,1.088,0.27,24.5,2.013,34.4,2.774,97.03,2.65,0.0,0.0,100,8313,96.95,35.4
2021/07/09 20:00:00,0.186,29.5,0.446,0.234,26.4,1.084,0.27,24.5,2.006,35.4,2.688,97.05,3.06,0.0,0.0,100,8322,96.97,37.8
2021/07/09 21:00:00,0.186,30.6,0.445,0.234,26.8,1.076,0.269,24.5,2.008,33.9,2.629,97.07,2.65,0.0,0.0,100,8313,97.0,35.8
2021/07/09 22:00:00,0.185,31.1,0.446,0.234,27.2,1.066,0.269,24.5,2.01,35.4,2.711,97.04,3.03,0.0,0.0,100,8322,96.97,37.2
2021/07/09 23:00:00,0.185,31.6,0.448,0.234,27.6,1.076,0.268,24.5,2.007,35.6,2.535,97.0,3.29,0.0,0.0,100,8314,96.93,38.0
2021/07/10 00:00:00,0.185,32.1,0.448,0.234,27.9,1.069,0.268,24.5,2.009,34.8,2.617,96.99,2.94,0.0,0.0,100,8284,96.92,36.9
2021/07/10 01:00:00,0.184,32.2,0.451,0.234,28.2,1.077,0.268,24.5,2.005,33.3,2.703,97.01,2.41,0.0,0.0,100,8255,96.94,34.7
2021/07/10 02:00:00,0.183,31.9,0.451,0.234,28.5,1.071,0.268,24.5,2.005,31.4,2.549,97.02,2.05,0.0,0.0,100,8235,96.96,31.8
2021/07/10 03:00:00,0.182,31.3,0.452,0.234,28.7,1.061,0.268,24.5,2.014,29.6,2.496,97.0,1.66,0.0,0.0,100,8222,96.93,29.4
2021/07/10 04:00:00,0.181,30.6,0.454,0.234,28.7,1.056,0.268,24.5,2.014,29.1,2.507,96.97,1.53,0.0,0.0,100,8206,96.9,28.4
2021/07/10 05:00:00,0.181,30.0,0.454,0.234,28.6,1.058,0.268,24.6,2.017,28.2,2.596,96.89,1.22,0.0,0.0,100,8196,96.82,27.7
2021/07/10 06:00:00,0.181,29.4,0.453,0.234,28.4,1.071,0.268,24.6,2.021,27.8,2.537,96.88,1.21,0.0,0.0,100,8178,96.81,27.4
2021/07/10 07:00:00,0.18,29.0,0.453,0.234,28.2,1.084,0.268,24.6,2.022,25.0,2.442,97.18,0.73,5.0,36.0,100,8165,97.1,25.6
2021/07/10 08:00:00,0.181,28.5,0.454,0.234,28.0,1.088,0.268,24.7,2.023,21.6,2.396,97.24,0.18,1.2,12.0,100,8156,97.16,21.5
2021/07/10 09:00:00,0.18,27.9,0.456,0.233,27.8,1.089,0.268,24.7,2.022,20.4,2.253,97.25,0.14,0.0,0.0,100,8147,97.17,20.2
2021/07/10 10:00:00,0.18,27.3,0.458,0.233,27.6,1.086,0.268,24.7,2.017,20.6,2.175,97.12,0.25,0.2,12.0,100,8143,97.06,19.8
2021/07/10 11:00:00,0.187,26.7,0.618,0.233,27.3,1.078,0.268,24.7,2.016,20.0,2.261,97.21,0.08,6.2,48.0,100,8137,97.12,19.6
2021/07/10 12:00:00,0.227,25.9,0.871,0.236,27.0,1.04,0.268,24.8,2.014,19.7,2.254,97.36,0.04,10.6,108.0,100,8130,97.26,19.3
2021/07/10 13:00:00,0.251,25.2,0.969,0.237,26.6,1.024,0.269,24.8,2.022,19.6,2.267,97.27,0.01,0.4,12.0,100,8124,97.17,19.2
2021/07/10 14:00:00,0.252,24.9,0.983,0.237,26.3,1.028,0.269,24.8,2.025,20.5,2.368,97.05,0.04,0.0,0.0,100,8127,96.96,19.8
2021/07/10 15:00:00,0.253,24.8,0.991,0.236,26.0,1.021,0.269,24.8,2.03,23.4,2.552,97.05,0.33,0.0,0.0,100,8143,96.96,22.7
2021/07/10 16:00:00,0.253,25.1,1.0,0.236,25.8,1.018,0.269,24.8,2.028,24.8,2.634,97.16,0.49,0.0,0.0,100,8172,97.07,25.3
2021/07/10 17:00:00,0.253,25.7,1.0,0.236,25.6,1.022,0.27,24.7,2.027,25.9,2.627,97.23,0.71,0.0,0.0,100,8220,97.14,27.9
2021/07/10 18:00:00,0.253,26.5,1.001,0.236,25.6,1.019,0.27,24.7,2.027,27.2,2.662,97.22,0.95,0.0,0.0,100,8260,97.14,30.8
2021/07/10 19:00:00,0.252,27.6,1.006,0.236,25.7,1.009,0.27,24.7,2.026,27.9,2.643,97.19,1.12,0.0,0.0,100,8296,97.11,30.9
2021/07/10 20:00:00,0.25,28.5,1.003,0.236,25.9,1.01,0.27,24.7,2.026,29.0,2.617,97.18,1.38,0.0,0.0,100,8337,97.1,31.8
2021/07/10 21:00:00,0.249,29.3,1.011,0.236,26.2,1.019,0.27,24.6,2.022,29.9,2.544,97.11,1.67,0.0,0.0,100,8363,97.02,32.7
2021/07/10 22:00:00,0.248,30.0,1.006,0.236,26.6,1.015,0.27,24.6,2.023,30.1,2.416,97.09,1.86,0.0,0.0,100,8365,97.0,33.0
2021/07/10 23:00:00,0.247,30.6,1.013,0.237,27.0,1.012,0.27,24.6,2.022,29.7,2.495,97.08,1.67,0.0,0.0,100,8350,97.0,32.1
2021/07/11 00:00:00,0.245,30.6,1.008,0.237,27.4,1.012,0.269,24.5,2.025,24.2,2.23,97.08,0.79,0.4,12.0,100,8330,97.01,26.7
2021/07/11 01:00:00,0.244,30.2,1.023,0.237,27.6,1.018,0.27,24.5,2.028,23.9,2.242,97.11,0.72,0.0,0.0,100,8311,97.03,24.7
2021/07/11 02:00:00,0.242,29.6,1.024,0.237,27.7,1.022,0.27,24.5,2.027,21.6,2.096,97.16,0.48,0.0,0.0,100,8296,97.1,21.9
2021/07/11 03:00:00,0.242,28.8,1.035,0.237,27.8,1.023,0.27,24.6,2.021,19.5,2.006,97.22,0.26,0.0,0.0,100,8281,97.16,19.3
2021/07/11 04:00:00,0.241,28.0,1.03,0.236,27.6,1.017,0.27,24.6,2.021,17.8,2.001,97.29,0.04,0.0,0.0,100,8270,97.21,17.4
2021/07/11 05:00:00,0.241,27.2,1.033,0.236,27.4,1.004,0.27,24.6,2.02,17.3,1.975,97.28,0.0,0.0,0.0,100,8265,97.19,16.7
2021/07/11 06:00:00,0.241,26.6,1.032,0.236,27.2,1.02,0.27,24.6,2.025,17.0,1.933,97.24,0.0,0.0,0.0,100,8244,97.16,16.4
2021/07/11 07:00:00,0.241,26.0,1.028,0.236,26.8,1.024,0.27,24.6,2.029,17.0,1.934,97.21,0.0,0.0,0.0,100,8237,97.13,16.2
2021/07/11 08:00:00,0.24,25.5,1.034,0.236,26.5,1.024,0.27,24.7,2.033,18.1,2.077,97.2,0.0,0.0,0.0,100,8231,97.11,17.5
2021/07/11 09:00:00,0.24,25.1,1.024,0.236,26.2,1.028,0.27,24.7,2.037,18.5,2.123,97.18,0.01,0.0,0.0,100,8222,97.09,18.0
2021/07/11 10:00:00,0.24,24.8,1.032,0.236,26.0,1.015,0.271,24.7,2.037,18.5,2.125,97.2,0.0,0.0,0.0,100,8216,97.11,17.9
2021/07/11 11:00:00,0.241,24.6,1.028,0.236,25.7,1.018,0.27,24.7,2.039,18.4,2.111,97.21,0.0,6.8,48.0,100,8210,97.12,18.1
2021/07/11 12:00:00,0.246,24.2,1.076,0.236,25.5,1.017,0.27,24.7,2.039,18.2,2.088,97.27,0.0,0.0,0.0,100,8200,97.18,17.9
2021/07/11 13:00:00,0.249,23.9,1.111,0.236,25.2,1.019,0.27,24.7,2.043,18.4,2.104,97.32,0.01,0.0,0.0,100,8197,97.24,18.0
2021/07/11 14:00:00,0.252,23.8,1.123,0.235,25.0,1.027,0.27,24.6,2.044,18.8,2.142,97.38,0.03,0.0,0.0,100,8190,97.3,18.5
2021/07/11 15:00:00,0.254,23.7,1.144,0.235,24.8,1.028,0.27,24.6,2.039,18.7,2.122,97.44,0.04,0.0,0.0,100,8185,97.36,18.4
2021/07/11 16:00:00,0.256,23.7,1.144,0.235,24.7,1.027,0.27,24.6,2.039,20.4,2.189,97.49,0.2,0.0,0.0,100,8206,97.41,19.9
2021/07/11 17:00:00,0.257,23.9,1.153,0.235,24.5,1.023,0.271,24.5,2.038,22.5,2.176,97.51,0.54,0.0,0.0,100,8240,97.44,23.0
2021/07/11 18:00:00,0.258,24.4,1.145,0.235,24.5,1.028,0.271,24.5,2.037,22.6,2.096,97.53,0.65,0.0,0.0,100,8253,97.46,24.1
2021/07/11 19:00:00,0.259,25.0,1.144,0.235,24.5,1.028,0.271,24.5,2.037,24.2,2.086,97.49,0.93,0.0,0.0,100,8307,97.42,25.4
2021/07/11 20:00:00,0.259,25.6,1.14,0.235,24.6,1.03,0.271,24.4,2.038,25.7,1.802,97.45,1.49,0.0,0.0,100,8347,97.38,27.8
2021/07/11 21:00:00,0.259,26.5,1.136,0.236,24.7,1.028,0.271,24.4,2.038,26.3,1.86,97.43,1.56,0.0,0.0,100,8380,97.36,28.8
2021/07/11 22:00:00,0.258,27.3,1.136,0.236,25.0,1.02,0.271,24.3,2.039,26.2,1.905,97.42,1.48,0.0,0.0,100,8386,97.35,29.0
2021/07/11 23:00:00,0.258,27.9,1.137,0.236,25.3,1.003,0.271,24.3,2.034,26.2,1.954,97.4,1.45,0.0,0.0,100,8393,97.34,28.3
2021/07/12 00:00:00,0.257,28.2,1.132,0.236,25.6,1.02,0.271,24.3,2.035,26.0,1.928,97.38,1.43,0.0,0.0,100,8378,97.31,28.0
2021/07/12 01:00:00,0.256,28.3,1.137,0.237,25.9,1.015,0.271,24.2,2.04,24.5,1.96,97.4,1.11,0.0,0.0,100,8349,97.34,25.9
2021/07/12 02:00:00,0.255,28.0,1.14,0.237,26.1,1.023,0.271,24.2,2.04,22.5,2.056,97.43,0.67,0.0,0.0,100,8331,97.37,22.9
2021/07/12 03:00:00,0.255,27.5,1.147,0.237,26.2,1.025,0.271,24.2,2.04,19.0,2.045,97.49,0.14,0.0,0.0,100,8315,97.42,19.1
2021/07/12 04:00:00,0.255,26.8,1.143,0.237,26.2,1.025,0.271,24.2,2.039,17.4,1.953,97.57,0.03,0.0,0.0,100,8303,97.5,16.9
2021/07/12 05:00:00,0.255,26.1,1.15,0.237,26.1,1.026,0.271,24.2,2.039,16.3,1.846,97.61,0.0,0.0,0.0,100,8290,97.52,15.7
2021/07/12 06:00:00,0.255,25.4,1.145,0.236,25.9,1.027,0.271,24.2,2.039,15.6,1.773,97.61,0.0,0.0,0.0,100,8270,97.52,15.0
2021/07/12 07:00:00,0.255,24.8,1.142,0.236,25.7,1.026,0.271,24.2,2.039,15.4,1.746,97.61,0.0,0.0,0.0,100,8265,97.52,14.6
2021/07/12 08:00:00,0.255,24.3,1.139,0.236,25.4,1.03,0.271,24.2,2.035,15.0,1.7,97.6,0.0,0.0,0.0,100,8258,97.52,14.2
2021/07/12 09:00:00,0.255,23.8,1.139,0.236,25.2,1.022,0.271,24.2,2.04,14.5,1.646,97.59,0.0,0.0,0.0,100,8251,97.51,13.7
2021/07/12 10:00:00,0.256,23.4,1.127,0.236,24.9,1.029,0.271,24.2,2.04,14.0,1.595,97.59,0.0,0.0,0.0,100,8245,97.51,13.3
2021/07/12 11:00:00,0.256,23.0,1.133,0.236,24.6,1.028,0.271,24.2,2.045,13.4,1.54,97.6,0.0,0.0,0.0,100,8236,97.51,12.6
2021/07/12 12:00:00,0.256,22.6,1.127,0.236,24.3,1.032,0.271,24.2,2.045,13.4,1.54,97.63,0.0,0.0,0.0,100,8231,97.54,12.6
2021/07/12 13:00:00,0.257,22.2,1.112,0.236,24.1,1.031,0.271,24.2,2.045,17.0,1.884,97.67,0.05,0.0,0.0,100,8229,97.59,16.4
2021/07/12 14:00:00,0.257,22.0,1.124,0.236,23.8,1.03,0.271,24.2,2.049,19.9,2.045,97.69,0.28,0.0,0.0,100,8229,97.63,21.1
2021/07/12 15:00:00,0.256,22.3,1.118,0.236,23.6,1.031,0.271,24.1,2.044,22.0,2.088,97.7,0.56,0.0,0.0,100,8239,97.63,23.9
2021/07/12 16:00:00,0.257,22.9,1.106,0.236,23.4,1.025,0.271,24.1,2.044,24.1,2.036,97.69,0.96,0.0,0.0,100,8278,97.62,26.4
2021/07/12 17:00:00,0.257,23.8,1.104,0.236,23.4,1.025,0.271,24.0,2.04,25.6,1.788,97.69,1.5,0.0,0.0,100,8329,97.62,27.7
2021/07/12 18:00:00,0.256,24.9,1.096,0.236,23.5,1.019,0.271,24.0,2.037,26.7,1.755,97.68,1.75,0.0,0.0,100,8382,97.62,29.0
2021/07/12 19:00:00,0.255,26.2,1.091,0.236,23.7,1.025,0.271,24.0,2.037,27.5,1.805,97.66,1.86,0.0,0.0,100,8419,97.6,30.0
2021/07/12 20:00:00,0.254,27.4,1.084,0.236,24.1,1.027,0.271,23.9,2.038,28.2,1.788,97.64,2.03,0.0,0.0,100,8433,97.58,31.1
2021/07/12 21:00:00,0.254,28.6,1.08,0.237,24.6,1.021,0.271,23.9,2.039,28.8,1.771,97.59,2.18,0.0,0.0,100,8436,97.54,32.0
2021/07/12 22:00:00,0.253,29.6,1.077,0.237,25.2,1.012,0.271,23.8,2.044,28.9,1.806,97.55,2.17,0.0,0.0,100,8427,97.5,32.2
2021/07/12 23:00:00,0.252,30.3,1.068,0.238,25.7,1.006,0.271,23.8,2.044,29.0,1.779,97.52,2.22,0.0,0.0,100,8409,97.47,31.8
2021/07/13 00:00:00,0.251,30.7,1.079,0.238,26.3,1.01,0.271,23.8,2.049,29.3,1.716,97.49,2.35,0.0,0.0,100,8381,97.44,31.4
2021/07/13 01:00:00,0.25,30.6,1.082,0.238,26.7,1.009,0.271,23.8,2.049,27.3,1.974,97.52,1.65,0.0,0.0,100,8351,97.46,29.2
2021/07/13 02:00:00,0.249,30.1,1.082,0.238,27.1,0.996,0.271,23.8,2.049,22.2,2.141,97.54,0.54,0.0,0.0,100,8326,97.48,23.6
2021/07/13 03:00:00,0.248,29.2,1.083,0.238,27.2,1.014,0.271,23.8,2.049,19.0,2.03,97.58,0.16,0.0,0.0,100,8308,97.52,19.0
2021/07/13 04:00:00,0.248,28.3,1.086,0.238,27.2,1.017,0.271,23.8,2.048,18.1,1.887,97.61,0.19,0.0,0.0,100,8299,97.56,17.1
2021/07/13 05:00:00,0.248,27.5,1.089,0.238,27.1,1.016,0.271,23.9,2.052,17.5,1.818,97.62,0.18,0.0,0.0,100,8292,97.58,16.2
2021/07/13 06:00:00,0.248,26.7,1.083,0.238,26.8,1.013,0.271,23.9,2.056,16.7,1.822,97.67,0.08,0.0,0.0,100,8273,97.59,15.7
2021/07/13 07:00:00,0.248,26.0,1.085,0.238,26.6,1.021,0.271,24.0,2.051,16.3,1.803,97.68,0.05,0.0,0.0,100,8263,97.6,15.1
2021/07/13 08:00:00,0.247,25.4,1.076,0.237,26.2,1.018,0.271,24.0,2.046,16.8,1.85,97.66,0.06,0.0,0.0,100,8261,97.58,15.2
2021/07/13 09:00:00,0.247,24.8,1.074,0.237,25.9,1.015,0.271,24.0,2.045,17.3,1.869,97.64,0.11,0.0,0.0,100,8253,97.58,15.6
2021/07/13 10:00:00,0.247,24.3,1.069,0.237,25.6,1.01,0.271,24.1,2.044,16.3,1.817,97.65,0.03,0.0,0.0,100,8248,97.56,15.3
2021/07/13 11:00:00,0.247,23.9,1.069,0.237,25.3,1.024,0.271,24.1,2.039,15.7,1.78,97.68,0.0,0.0,0.0,100,8243,97.59,14.7
2021/07/13 12:00:00,0.247,23.4,1.062,0.237,25.0,1.023,0.271,24.1,2.044,15.8,1.793,97.69,0.0,0.0,0.0,100,8235,97.6,14.8
2021/07/13 13:00:00,0.247,23.1,1.059,0.237,24.7,1.022,0.271,24.1,2.049,19.2,2.001,97.66,0.22,0.0,0.0,100,8232,97.6,18.2
2021/07/13 14:00:00,0.247,22.9,1.053,0.237,24.4,1.019,0.271,24.1,2.053,22.7,2.118,97.67,0.64,0.0,0.0,100,8235,97.6,22.7
2021/07/13 15:00:00,0.246,23.2,1.051,0.237,24.2,1.013,0.271,24.1,2.053,25.7,2.223,97.69,1.07,0.0,0.0,100,8248,97.61,26.8
2021/07/13 16:00:00,0.246,23.8,1.036,0.237,24.0,1.021,0.271,24.1,2.054,28.1,2.366,97.68,1.43,0.0,0.0,100,8281,97.61,30.1
2021/07/13 17:00:00,0.246,24.8,1.025,0.237,24.0,1.019,0.271,24.0,2.05,30.3,2.506,97.65,1.8,0.0,0.0,100,8321,97.58,32.6
2021/07/13 18:00:00,0.245,26.1,1.015,0.237,24.1,1.015,0.271,24.0,2.05,31.6,2.597,97.63,2.04,0.0,0.0,100,8354,97.56,34.2
2021/07/13 19:00:00,0.245,27.6,1.002,0.237,24.4,1.006,0.271,24.0,2.046,32.8,2.641,97.61,2.33,0.0,0.0,100,8371,97.52,35.6
2021/07/13 20:00:00,0.244,29.1,0.992,0.238,24.9,1.007,0.271,23.9,2.047,32.7,2.607,97.56,2.34,0.0,0.0,100,8355,97.48,36.3
2021/07/13 21:00:00,0.243,30.2,0.997,0.238,25.5,1.01,0.271,23.9,2.047,31.4,2.707,97.53,1.9,0.0,0.0,100,8339,97.46,33.9
